time,x,y,z
2754,0.8793,-0.2235,-0.04216
2774,0.8787,-0.2236,-0.04246
2789,0.8784,-0.2235,-0.04251
2805,0.8778,-0.2235,-0.04232
2823,0.8778,-0.2235,-0.04232
2838,0.8779,-0.2236,-0.04225
2856,0.8779,-0.2237,-0.0422
2879,0.878,-0.2237,-0.04218
2889,0.878,-0.2237,-0.04218
2904,0.878,-0.2236,-0.04218
2921,0.8781,-0.2235,-0.04222
2938,0.8781,-0.2235,-0.04222
2956,0.878,-0.2234,-0.04229
2973,0.8785,-0.2233,-0.04235
2990,0.8786,-0.2233,-0.04258
3004,0.8787,-0.2232,-0.04251
3021,0.8787,-0.2233,-0.04251
3038,0.8787,-0.2231,-0.04245
3055,0.8786,-0.2231,-0.04251
3073,0.8783,-0.2231,-0.04274
3095,0.8783,-0.2231,-0.04274
3106,0.8775,-0.2231,-0.04285
3125,0.8777,-0.2231,-0.04273
3166,0.8776,-0.2231,-0.04274
3166,0.8781,-0.2229,-0.04254
3175,0.8781,-0.2229,-0.04257
3207,0.8781,-0.2229,-0.04254
3210,0.8781,-0.2229,-0.04254
3220,0.8782,-0.223,-0.04237
3239,0.8783,-0.2229,-0.04238
3254,0.8783,-0.223,-0.04243
3273,0.8783,-0.223,-0.04243
3288,0.8781,-0.2231,-0.04247
3305,0.8781,-0.2231,-0.04246
3322,0.8782,-0.223,-0.04241
3340,0.8782,-0.2231,-0.04242
3354,0.8782,-0.2231,-0.04242
3372,0.8781,-0.2232,-0.04236
3392,0.8782,-0.2231,-0.04227
3406,0.8782,-0.2231,-0.04221
3421,0.8782,-0.2231,-0.04221
3440,0.8783,-0.2229,-0.04209
3455,0.8783,-0.2228,-0.04209
3474,0.878,-0.2229,-0.04218
3490,0.878,-0.2229,-0.04218
3504,0.8774,-0.2229,-0.04229
3523,0.8769,-0.2229,-0.04249
3539,0.8769,-0.2228,-0.04249
3554,0.8765,-0.2227,-0.04271
3571,0.8764,-0.2225,-0.0427
3589,0.8761,-0.2227,-0.04272
3606,0.8763,-0.2226,-0.04277
3621,0.8763,-0.2226,-0.04277
3639,0.8764,-0.2223,-0.04296
3659,0.8764,-0.2223,-0.04296
3677,0.8764,-0.2224,-0.04298
3690,0.8764,-0.2224,-0.04299
3704,0.8764,-0.2224,-0.04295
3722,0.8765,-0.2224,-0.04283
3737,0.8764,-0.2224,-0.04283
3764,0.8763,-0.2225,-0.04258
3772,0.8763,-0.2222,-0.04245
3788,0.8766,-0.2223,-0.04246
3807,0.8768,-0.2224,-0.04241
3822,0.8768,-0.2224,-0.0424
3840,0.8768,-0.2223,-0.04237
3858,0.8769,-0.2222,-0.04237
3875,0.8774,-0.222,-0.04218
3889,0.8773,-0.222,-0.04217
3905,0.8778,-0.2218,-0.04197
3921,0.878,-0.2218,-0.04213
3941,0.8781,-0.2218,-0.04223
3956,0.8781,-0.2217,-0.04222
3973,0.8784,-0.2216,-0.04195
3989,0.8783,-0.2219,-0.04181
4006,0.8786,-0.2217,-0.04157
4022,0.8786,-0.2217,-0.04155
4040,0.8785,-0.2216,-0.04157
4055,0.8784,-0.2217,-0.04166
4076,0.8781,-0.2218,-0.04149
4089,0.8781,-0.2218,-0.04146
4104,0.8776,-0.222,-0.04133
4122,0.8774,-0.2221,-0.04145
4140,0.8774,-0.2225,-0.04145
4155,0.8774,-0.2225,-0.04143
4176,0.8774,-0.2226,-0.0414
4193,0.8773,-0.2227,-0.04132
4205,0.8771,-0.2228,-0.04132
4222,0.8771,-0.2228,-0.04129
4243,0.8771,-0.2229,-0.04131
4255,0.8768,-0.2233,-0.04146
4272,0.8768,-0.2233,-0.04164
4290,0.8768,-0.2233,-0.04162
4304,0.8769,-0.2233,-0.04171
4323,0.877,-0.2232,-0.04169
4339,0.877,-0.2232,-0.04169
4355,0.8769,-0.2234,-0.04163
4371,0.8769,-0.2233,-0.0417
4389,0.8766,-0.2232,-0.04188
4408,0.8765,-0.223,-0.04183
4422,0.8765,-0.223,-0.04181
4440,0.8765,-0.2231,-0.04194
4459,0.8766,-0.2232,-0.04197
4472,0.8766,-0.2232,-0.04197
4488,0.8766,-0.223,-0.04205
4504,0.8766,-0.223,-0.04209
4522,0.8765,-0.2231,-0.04221
4541,0.8767,-0.223,-0.04238
4554,0.8767,-0.223,-0.04238
4572,0.8772,-0.2231,-0.04238
4589,0.8774,-0.2232,-0.0426
4605,0.8775,-0.223,-0.04254
4624,0.8775,-0.223,-0.04254
4640,0.8773,-0.2229,-0.04262
4656,0.877,-0.2228,-0.04258
4672,0.8766,-0.2229,-0.04269
4688,0.8765,-0.2229,-0.0427
4705,0.8763,-0.2231,-0.04262
4722,0.8763,-0.2231,-0.04261
4737,0.8763,-0.2231,-0.04261
