time,x,y,z
42662,0.8593,0.09008,0.06835
42695,0.8592,0.09009,0.06836
42716,0.8593,0.09002,0.06819
42733,0.8593,0.08991,0.06763
42740,0.8595,0.0899,0.06705
42756,0.8596,0.09014,0.06667
42770,0.8595,0.0901,0.06643
42786,0.8602,0.09031,0.06598
42804,0.8604,0.09032,0.06602
42819,0.8604,0.09032,0.06602
42842,0.8603,0.09072,0.06566
42856,0.8611,0.09111,0.06557
42869,0.8623,0.09221,0.06548
42891,0.8624,0.09225,0.06514
42903,0.8647,0.09401,0.06522
42924,0.8674,0.09563,0.06526
42940,0.8702,0.09674,0.06422
42954,0.8708,0.09703,0.06377
42970,0.8715,0.09783,0.06261
42990,0.8718,0.09878,0.06346
43004,0.8724,0.09906,0.06376
43022,0.8763,0.1008,0.06269
43040,0.877,0.1012,0.06224
43056,0.8843,0.1035,0.06043
43070,0.8926,0.1066,0.0555
43087,0.8953,0.1071,0.05225
43107,0.8974,0.1078,0.05091
43124,0.9021,0.1063,0.04919
43138,0.9057,0.1078,0.04847
43155,0.9103,0.1084,0.04723
43178,0.9127,0.109,0.04589
43190,0.9139,0.1098,0.04611
43206,0.9181,0.1111,0.04354
43220,0.9236,0.1131,0.04129
43241,0.9263,0.1138,0.03978
43255,0.9316,0.1162,0.03807
43270,0.9332,0.1199,0.03763
43287,0.9339,0.1227,0.03828
43304,0.9366,0.1239,0.03697
43333,0.9406,0.124,0.04259
43347,0.9433,0.1251,0.04177
43358,0.9462,0.1255,0.04288
43376,0.9511,0.126,0.04433
43389,0.954,0.1271,0.0438
43403,0.9573,0.1266,0.04365
43421,0.9641,0.1271,0.0414
43436,0.9679,0.1242,0.03787
43455,0.9712,0.1248,0.03699
43469,0.9706,0.1219,0.02909
43488,0.9695,0.1218,0.02956
43509,0.9377,0.1125,0.0377
43761,0.9931,0.1538,0.007317
44393,1.128,-0.03011,-0.1353
44618,1.163,-0.0718,0.05549
44841,1.126,-0.06436,-0.09567
45071,1.062,-0.05986,-0.07722
45135,1.312,0.3182,0.03702
45150,1.311,0.3171,0.0363
45168,1.314,0.3161,0.03807
45185,1.325,0.3126,0.05538
45200,1.326,0.3122,0.05676
45218,1.334,0.311,0.0615
45236,1.339,0.3088,0.06478
45252,1.34,0.3076,0.06404
45268,1.342,0.307,0.06545
45286,1.346,0.3043,0.06655
45302,1.35,0.3015,0.06651
45323,1.352,0.3007,0.06772
46987,1.381,0.3086,-0.004709
47000,1.38,0.3082,-0.00458
47024,1.379,0.3075,-0.005107
47038,1.352,0.3357,-0.006605
47054,1.341,0.3463,-0.005278
47067,1.338,0.3495,-0.005199
47085,1.33,0.3601,-0.005358
47101,1.316,0.3755,-0.009697
47119,1.31,0.3894,-0.01688
47137,1.305,0.3955,-0.01804
47335,1.277,0.4013,-0.01642
47559,1.265,0.4001,-0.03753
47785,1.268,0.339,-0.04314
48005,1.272,0.335,-0.0425
48236,1.274,0.3372,-0.04312
48457,1.277,0.3636,-0.04259
48681,1.288,0.3919,-0.04075
48959,1.281,0.4425,-0.04519
49186,1.252,0.3067,0.02026
49417,1.189,0.1866,0.07553
49638,1.097,0.1327,0.09873
49777,0.877,0.2337,0.113
49787,0.8761,0.2344,0.1146
49806,0.8763,0.2333,0.1139
49824,0.8768,0.2331,0.1135
49838,0.8771,0.2327,0.1122
49858,0.8393,0.2312,0.1092
49872,0.8365,0.2313,0.109
49888,0.8287,0.2311,0.1084
49909,0.8197,0.229,0.1053
49924,0.8139,0.2291,0.1016
49939,0.8102,0.2291,0.1007
49957,0.8066,0.2272,0.09832
49975,0.8028,0.2266,0.093
49992,0.8017,0.227,0.09035
50006,0.7977,0.2271,0.08544
50020,0.7944,0.2269,0.08365
50037,0.7905,0.2244,0.08006
50055,0.7847,0.2233,0.07751
50070,0.7811,0.2229,0.07548
50095,0.7756,0.2223,0.07222
50103,0.7748,0.2209,0.07183
50123,0.77,0.22,0.0699
50137,0.7665,0.2196,0.06801
50152,0.759,0.2184,0.06449
50175,0.7579,0.2185,0.06471
50190,0.7478,0.2179,0.06313
50204,0.7435,0.2174,0.06118
50221,0.7316,0.2186,0.0582
50237,0.7279,0.2197,0.05752
50255,0.7288,0.22,0.05893
50273,0.7247,0.2198,0.05736
50291,0.7236,0.2199,0.05595
50305,0.7276,0.2197,0.05694
50323,0.734,0.2177,0.06035
50338,0.7314,0.2174,0.05929
50355,0.7374,0.2152,0.06102
50371,0.7411,0.2133,0.06141
50388,0.7436,0.2115,0.06232
50406,0.7428,0.2109,0.06187
50421,0.7444,0.2086,0.06133
50437,0.7439,0.208,0.06131
50457,0.7452,0.2076,0.06166
50473,0.7447,0.2071,0.06138
50489,0.747,0.2074,0.06199
50505,0.7476,0.2102,0.06233
50524,0.7491,0.2154,0.06217
50547,0.7489,0.2155,0.06191
50554,0.7561,0.2286,0.06029
50568,0.7565,0.2433,0.05953
50594,0.7529,0.257,0.06066
50603,0.753,0.2608,0.06028
50619,0.7498,0.2689,0.06213
50640,0.748,0.2738,0.06316
50653,0.7478,0.2726,0.06217
50669,0.7475,0.2757,0.06209
50688,0.7484,0.2768,0.06072
50710,0.7435,0.2815,0.0565
50724,0.7355,0.2862,0.05213
50738,0.7341,0.2898,0.05126
50757,0.7229,0.2943,0.0447
50769,0.7166,0.2937,0.0403
50786,0.7183,0.286,0.04267
50813,0.7169,0.2875,0.04186
50819,0.7189,0.2837,0.04026
50835,0.7258,0.2868,0.02722
50853,0.7212,0.2869,0.02778
50871,0.7206,0.2877,0.02681
50886,0.7177,0.2858,0.02717
50904,0.7199,0.2817,0.03144
50922,0.7256,0.2776,0.03602
50939,0.7254,0.2778,0.03567
50954,0.7417,0.2662,0.04971
50971,0.7576,0.2451,0.0598
50987,0.775,0.2276,0.07396
51005,0.7798,0.2225,0.07748
51023,0.7857,0.2086,0.08583
51038,0.7894,0.1955,0.09454
51056,0.7918,0.1828,0.1035
51072,0.7961,0.1754,0.1084
51094,0.8018,0.1595,0.1213
51108,0.8022,0.1499,0.1254
51125,0.8045,0.1383,0.1325
51140,0.8083,0.1295,0.1382
51153,0.8065,0.1219,0.1389
51172,0.8057,0.1108,0.1411
51192,0.8003,0.1013,0.1418
51205,0.8022,0.09237,0.1462
51222,0.7945,0.08483,0.1428
51238,0.784,0.07297,0.1373
51270,0.7746,0.07007,0.1318
51274,0.7734,0.06133,0.1336
51293,0.762,0.05504,0.1285
51307,0.7522,0.05344,0.1207
51328,0.7405,0.04847,0.1158
51340,0.7364,0.04105,0.1154
51354,0.7251,0.03782,0.11
51372,0.7155,0.03626,0.106
51388,0.7095,0.03616,0.103
51405,0.7044,0.0307,0.1016
51420,0.6994,0.02511,0.09673
51441,0.6963,0.02159,0.09342
51456,0.6932,0.0196,0.09128
51476,0.6888,0.01505,0.08949
51490,0.6845,0.01262,0.08851
51504,0.6804,0.01172,0.08786
51527,0.6777,0.0101,0.08429
51540,0.6737,0.006461,0.0825
51554,0.6692,0.005125,0.08005
51573,0.669,0.009622,0.07985
51591,0.6698,0.01237,0.07738
51607,0.6664,0.01015,0.07555
51620,0.6688,0.01269,0.0757
51639,0.6701,0.01379,0.07593
51659,0.6726,0.01622,0.07647
51671,0.6707,0.01516,0.0753
51688,0.6716,0.01664,0.07373
51710,0.6721,0.01682,0.07293
51725,0.6729,0.01607,0.07208
51737,0.6718,0.01544,0.07116
51756,0.6736,0.01536,0.06914
51770,0.6748,0.01515,0.06769
51789,0.6759,0.01474,0.06659
51811,0.6762,0.0147,0.06658
51823,0.6758,0.01423,0.06571
51838,0.6769,0.01416,0.06411
51855,0.678,0.01451,0.06439
51872,0.6777,0.01412,0.06357
51889,0.6787,0.01444,0.06326
51906,0.6798,0.01442,0.06257
51925,0.6805,0.014,0.06207
51944,0.6804,0.01369,0.06136
51956,0.6809,0.01334,0.06007
51971,0.6807,0.01368,0.0603
51991,0.6808,0.01353,0.06049
52008,0.6808,0.01318,0.05978
52022,0.6808,0.01298,0.05928
52040,0.6805,0.01252,0.0583
52054,0.6803,0.01258,0.05852
52071,0.6802,0.01239,0.05808
52090,0.6801,0.01239,0.05783
52104,0.68,0.01258,0.05751
52122,0.6799,0.01287,0.05588
52137,0.6798,0.01269,0.05531
52153,0.6793,0.01259,0.05473
52169,0.6791,0.01277,0.05411
52188,0.6796,0.01342,0.05303
52205,0.6796,0.01329,0.05238
52220,0.68,0.0134,0.0502
52238,0.6799,0.01328,0.04994
52253,0.68,0.01306,0.04973
52271,0.68,0.01295,0.04912
52288,0.6796,0.01305,0.04936
52305,0.6789,0.01256,0.04775
52331,0.6775,0.01197,0.04631
52337,0.6774,0.01178,0.04554
52354,0.6773,0.01132,0.04593
52373,0.6774,0.01193,0.04625
52388,0.6774,0.01174,0.04621
52407,0.6773,0.0116,0.04569
52423,0.6764,0.0111,0.04572
52437,0.6764,0.0106,0.04611
52462,0.6776,0.01097,0.0469
52473,0.6793,0.01153,0.04787
52487,0.6792,0.01139,0.04746
52502,0.6826,0.01157,0.04926
52523,0.6894,0.01278,0.05287
52535,0.6901,0.01277,0.05267
52554,0.6989,0.01326,0.05903
52568,0.7069,0.01634,0.064
52584,0.7156,0.02008,0.06999
52602,0.7184,0.0208,0.0713
52618,0.7307,0.02371,0.07529
52639,0.7419,0.02738,0.07793
52651,0.7482,0.02807,0.0809
52667,0.7527,0.02922,0.08272
52685,0.761,0.03169,0.08536
52719,0.7858,0.04288,0.08565
52735,0.7923,0.04504,0.08735
52753,0.8024,0.05185,0.0871
52769,0.81,0.05846,0.08801
52799,0.8162,0.06587,0.08875
52803,0.823,0.0693,0.09013
52819,0.8306,0.07451,0.08773
52837,0.8372,0.08088,0.08589
52854,0.8393,0.08453,0.08469
52871,0.8447,0.09112,0.0827
52888,0.8509,0.09515,0.08299
52907,0.8528,0.1016,0.08128
52923,0.8585,0.1058,0.08139
