time,x,y,z
3238,0.843,0.1844,0.005906
3256,0.8429,0.1842,0.006063
3277,0.8434,0.1839,0.006876
3292,0.8436,0.1838,0.006807
3307,0.8441,0.1825,0.009402
3324,0.8443,0.1779,0.01941
3343,0.8445,0.1747,0.03136
3357,0.8451,0.1736,0.03326
3373,0.8458,0.1715,0.04122
3393,0.8427,0.1693,0.04866
3405,0.8384,0.1654,0.05291
3420,0.8383,0.164,0.05584
3437,0.8336,0.1635,0.05674
3454,0.8272,0.1623,0.05662
3472,0.8257,0.1623,0.05262
3489,0.8247,0.1613,0.05433
3510,0.8229,0.1613,0.04692
3525,0.818,0.1616,0.03233
3540,0.8172,0.1616,0.00904
3557,0.8153,0.1606,0.006485
3588,0.8098,0.1568,-0.009885
3593,0.8178,0.1607,-0.006023
3606,0.8235,0.1652,-0.002497
3624,0.823,0.165,-0.004334
3640,0.8269,0.1689,-0.003933
3664,0.8305,0.1709,-0.003404
3674,0.8324,0.1726,-0.001853
3691,0.8328,0.1734,0.0002669
3707,0.8331,0.1738,-0.0005405
3726,0.8324,0.1743,0.001098
3742,0.833,0.1743,0.002214
3756,0.8332,0.1746,0.001767
3773,0.8333,0.1748,0.002702
3788,0.8335,0.1749,0.003296
3805,0.8338,0.1749,0.003921
3821,0.8343,0.1755,0.00529
3842,0.8345,0.1758,0.0051
3860,0.835,0.1764,0.006144
3874,0.8368,0.1781,0.008348
3892,0.8382,0.1791,0.01055
3905,0.8387,0.1795,0.01067
3926,0.84,0.1827,0.01419
3944,0.8411,0.1849,0.01729
3957,0.8431,0.1874,0.01797
3974,0.8439,0.1882,0.01856
3993,0.8456,0.192,0.02122
4007,0.8466,0.196,0.02397
4023,0.8452,0.1974,0.02387
4040,0.8459,0.1985,0.02465
4056,0.8449,0.2002,0.02447
4074,0.845,0.203,0.02461
4091,0.8444,0.2043,0.02453
4111,0.8449,0.2054,0.02512
4123,0.8448,0.2075,0.02497
4139,0.8446,0.2063,0.02423
4156,0.8454,0.2071,0.02306
4177,0.8459,0.2072,0.02299
4192,0.8462,0.208,0.02328
4204,0.8464,0.2074,0.02351
4222,0.8458,0.2071,0.02311
4247,0.8461,0.2078,0.02335
4258,0.8461,0.2072,0.02201
4273,0.8468,0.2058,0.02127
4292,0.8465,0.2044,0.02074
4306,0.8467,0.2048,0.02083
4324,0.8457,0.2039,0.0211
4343,0.845,0.2032,0.02218
4356,0.8445,0.2031,0.02186
4374,0.8441,0.2029,0.02146
4398,0.8442,0.2031,0.02155
4406,0.8438,0.203,0.02116
4423,0.8435,0.2032,0.02081
4449,0.8434,0.2032,0.02055
4456,0.8434,0.2033,0.0206
4473,0.8433,0.2034,0.0205
4490,0.8435,0.2031,0.02056
4507,0.8437,0.2028,0.02064
4524,0.8437,0.2029,0.02066
4542,0.8434,0.2028,0.02073
4558,0.8432,0.2026,0.02083
4573,0.8433,0.2024,0.02066
4590,0.8433,0.2025,0.02067
4616,0.8434,0.2026,0.02036
4624,0.8434,0.2024,0.02083
4643,0.8433,0.2022,0.02109
4656,0.8433,0.2023,0.02112
4674,0.8434,0.2021,0.021
4702,0.8434,0.202,0.02086
4710,0.8433,0.2021,0.02088
4728,0.8431,0.2023,0.02068
4740,0.8431,0.2023,0.02069
4760,0.8429,0.2027,0.02052
4779,0.8424,0.2029,0.02041
4793,0.8423,0.2031,0.02036
4815,0.8423,0.2031,0.02038
4822,0.8421,0.2034,0.02046
4838,0.842,0.2032,0.02064
4865,0.842,0.2032,0.02066
4873,0.8421,0.203,0.02074
4890,0.8423,0.2027,0.02059
4907,0.8427,0.2026,0.02055
4923,0.8426,0.2026,0.02053
4939,0.8426,0.2026,0.02054
4956,0.8427,0.2026,0.02045
4975,0.8428,0.2027,0.0202
4991,0.8429,0.2027,0.02044
5006,0.8429,0.2028,0.02045
5022,0.8429,0.2026,0.0204
5042,0.843,0.2024,0.02043
5059,0.8429,0.2027,0.02023
5073,0.8429,0.2027,0.02023
5091,0.8426,0.2029,0.02012
5106,0.8422,0.203,0.02
5129,0.842,0.2031,0.01974
5142,0.842,0.2032,0.01974
5156,0.8417,0.2033,0.01955
5181,0.8418,0.203,0.01962
5191,0.8419,0.203,0.01965
5210,0.8419,0.203,0.01965
5224,0.8417,0.2029,0.01968
5238,0.8416,0.2025,0.01985
5257,0.8417,0.2021,0.02
5273,0.8417,0.2022,0.02
5292,0.8416,0.2021,0.02006
5309,0.8418,0.2021,0.02004
5323,0.8418,0.2022,0.02008
5340,0.8418,0.2021,0.0202
5366,0.8418,0.2021,0.0202
5372,0.8418,0.2021,0.02022
5389,0.8418,0.2021,0.02016
5406,0.8417,0.2023,0.02018
5424,0.8417,0.2023,0.02018
5445,0.8419,0.2022,0.02012
5459,0.842,0.2021,0.02
5475,0.842,0.2021,0.01996
5489,0.842,0.2021,0.01996
5506,0.842,0.202,0.01987
5523,0.8422,0.2025,0.0197
5542,0.8422,0.2025,0.0196
5565,0.8424,0.2026,0.01959
5584,0.8426,0.2029,0.01929
5598,0.8426,0.2029,0.01927
5615,0.8428,0.2032,0.01931
5632,0.8428,0.2032,0.01927
5654,0.8428,0.203,0.01921
5669,0.8428,0.203,0.0192
5684,0.8429,0.2029,0.01905
5703,0.8429,0.2028,0.01928
5719,0.8429,0.2029,0.01939
5737,0.8429,0.2029,0.01938
5754,0.8433,0.2025,0.01958
5769,0.8432,0.2021,0.01973
5786,0.8433,0.2022,0.01962
5805,0.8433,0.2022,0.01962
5822,0.8432,0.2023,0.0196
5844,0.8432,0.2023,0.01972
5852,0.8431,0.2024,0.01987
5870,0.8432,0.2025,0.02008
5889,0.8432,0.2025,0.02009
5902,0.8433,0.2026,0.02012
5919,0.8433,0.2026,0.02001
5936,0.8432,0.2026,0.01997
5951,0.8432,0.2026,0.01997
5970,0.8431,0.2026,0.02002
5987,0.8431,0.2026,0.02005
6002,0.8431,0.2026,0.02001
6019,0.8431,0.2026,0.02002
6036,0.8431,0.2025,0.02004
6052,0.8431,0.2025,0.01973
6070,0.843,0.2025,0.01964
6086,0.843,0.2025,0.01964
6101,0.8429,0.2025,0.01971
6120,0.8429,0.2025,0.01997
6138,0.8428,0.2025,0.02013
6153,0.8428,0.2025,0.02013
6173,0.8426,0.2025,0.02028
6185,0.8429,0.2021,0.02037
6203,0.8429,0.2021,0.0202
6221,0.8429,0.2021,0.0202
6238,0.8429,0.2022,0.01998
6253,0.8427,0.2022,0.01975
6268,0.843,0.2022,0.01967
6290,0.843,0.2022,0.01966
6302,0.8429,0.2021,0.01962
6319,0.8432,0.2018,0.01928
6335,0.8432,0.2017,0.01924
6353,0.843,0.2016,0.01883
6377,0.843,0.2016,0.01881
6386,0.843,0.2015,0.01898
6405,0.8428,0.2015,0.01922
6418,0.8427,0.2015,0.0195
6435,0.8427,0.2015,0.01949
6453,0.8429,0.2016,0.01961
6472,0.8432,0.2017,0.01967
6485,0.8432,0.202,0.0198
6503,0.8432,0.202,0.01981
6519,0.843,0.2022,0.01963
6535,0.843,0.2023,0.01953
6557,0.843,0.2025,0.01952
6572,0.843,0.2025,0.01952
6587,0.843,0.2026,0.01934
6603,0.8429,0.2025,0.01932
6622,0.8426,0.2022,0.01906
6638,0.8426,0.2022,0.01905
6652,0.8426,0.2021,0.01905
6668,0.8426,0.2022,0.01907
6684,0.8426,0.2022,0.0191
6701,0.8426,0.2022,0.01909
6718,0.8427,0.2022,0.0192
6736,0.8427,0.2021,0.01926
6751,0.8428,0.202,0.01929
6769,0.8428,0.202,0.01929
6793,0.8428,0.202,0.01923
6803,0.843,0.2019,0.01923
6818,0.843,0.2018,0.01924
6836,0.843,0.2018,0.01924
6853,0.843,0.2019,0.01915
6886,0.8428,0.2021,0.01902
6889,0.8429,0.2021,0.01898
6903,0.8429,0.2021,0.01898
6920,0.8429,0.2021,0.01903
6936,0.8429,0.2021,0.01905
6959,0.8429,0.2022,0.01908
6972,0.843,0.2021,0.01912
6985,0.843,0.2021,0.01912
7004,0.8431,0.202,0.01916
7019,0.8431,0.202,0.01916
7037,0.8432,0.202,0.01921
7052,0.8432,0.202,0.01921
7070,0.8432,0.2019,0.01919
7086,0.8432,0.202,0.01919
7105,0.8432,0.202,0.01917
7119,0.8432,0.202,0.01917
7139,0.8431,0.2021,0.01916
7152,0.843,0.2023,0.01923
7175,0.8429,0.2023,0.0192
7196,0.8429,0.2023,0.01919
7203,0.8428,0.2023,0.01902
7218,0.8427,0.2023,0.01899
7234,0.8427,0.2023,0.01895
7255,0.8427,0.2023,0.01895
7269,0.8427,0.2022,0.01863
7287,0.8425,0.2022,0.01865
7310,0.8422,0.2021,0.01861
9458,0.8422,0.2021,0.01859
9739,0.8421,0.2018,0.01874
9739,0.8421,0.2018,0.01872
9739,0.8418,0.2016,0.0188
9740,0.8418,0.2016,0.01878
9740,0.8418,0.2015,0.01886
9740,0.8419,0.2013,0.01881
9741,0.842,0.2014,0.01897
9741,0.842,0.2014,0.01896
9741,0.842,0.2014,0.01892
9742,0.8421,0.2014,0.01899
9742,0.8418,0.2015,0.01886
9743,0.8418,0.2015,0.01884
9743,0.8408,0.2017,0.01911
9743,0.8397,0.2018,0.01919
9744,0.8385,0.2021,0.01876
9744,0.8385,0.2022,0.01839
9744,0.8384,0.2022,0.01834
9745,0.8379,0.2019,0.01798
9745,0.838,0.2024,0.01782
9745,0.8381,0.202,0.01802
9746,0.8379,0.2022,0.01773
9746,0.8377,0.2021,0.01776
9746,0.8379,0.2019,0.01795
9747,0.8377,0.2024,0.01789
9747,0.8377,0.2024,0.01786
9748,0.8375,0.2027,0.01789
9748,0.8379,0.2025,0.01811
9749,0.8379,0.2026,0.01808
9749,0.838,0.2026,0.0183
9749,0.8377,0.2027,0.01853
9750,0.8376,0.2028,0.01851
9750,0.8375,0.2026,0.01825
9751,0.8375,0.2027,0.01802
9751,0.8375,0.2031,0.01756
9752,0.8378,0.2032,0.01594
9752,0.8374,0.2031,0.01752
9752,0.8377,0.2031,0.01678
9753,0.8376,0.2034,0.0163
9753,0.8375,0.2034,0.01625
9753,0.8374,0.2035,0.01621
9754,0.8376,0.2035,0.01609
9754,0.8375,0.204,0.01604
9754,0.8374,0.204,0.01599
9755,0.8374,0.2039,0.0165
9755,0.8375,0.2042,0.01598
9755,0.8375,0.2039,0.01629
9756,0.8372,0.2039,0.01658
9786,0.8372,0.2039,0.01654
9804,0.8374,0.2039,0.01717
9808,0.8377,0.2038,0.01758
9811,0.8383,0.2037,0.01781
9816,0.8384,0.2037,0.01773
9820,0.8384,0.2038,0.01772
9824,0.8383,0.2038,0.01747
9825,0.8379,0.2041,0.01673
9829,0.8379,0.2042,0.01669
9834,0.8376,0.2043,0.01644
9838,0.8374,0.2044,0.01624
9842,0.8372,0.2045,0.01628
9846,0.8372,0.2046,0.01626
9850,0.837,0.2046,0.01669
9854,0.837,0.2044,0.01697
9858,0.837,0.2043,0.01725
9862,0.8369,0.2043,0.01723
9907,0.837,0.2042,0.01736
9908,0.8365,0.2041,0.01806
9908,0.8355,0.2036,0.01883
9908,0.8354,0.2036,0.01886
9909,0.8359,0.2034,0.0187
9909,0.8363,0.2036,0.01881
9910,0.8374,0.2038,0.01979
9910,0.8367,0.2039,0.01931
9910,0.8368,0.2039,0.01928
9911,0.8379,0.2034,0.02008
9911,0.8388,0.2034,0.02009
9912,0.8388,0.2035,0.02016
9912,0.8404,0.2032,0.02033
9912,0.8428,0.2035,0.02104
9913,0.8427,0.2035,0.02111
9913,0.8424,0.2035,0.02128
9913,0.8425,0.2035,0.02134
9914,0.8422,0.2035,0.02131
9914,0.8415,0.2043,0.02107
9915,0.8392,0.2129,0.0227
9915,0.84,0.2067,0.0215
9915,0.8401,0.2068,0.02166
9916,0.8351,0.222,0.02348
9916,0.8295,0.2304,0.02629
9916,0.8286,0.2327,0.02696
9917,0.822,0.2411,0.02979
9917,0.8153,0.2515,0.03164
9917,0.7998,0.2669,0.03184
9918,0.7828,0.2868,0.0343
9918,0.7961,0.2725,0.0328
9918,0.7909,0.2841,0.03291
9919,0.7786,0.2854,0.03278
9919,0.7777,0.2878,0.03199
9919,0.7759,0.2876,0.03361
9920,0.7749,0.2913,0.03224
9920,0.7701,0.2957,0.02837
9920,0.7672,0.2959,0.02704
9921,0.7618,0.2953,0.02126
9921,0.7583,0.2985,0.02043
9921,0.762,0.2962,0.01911
9922,0.7656,0.2947,0.01847
9922,0.7694,0.2922,0.01849
9922,0.7679,0.2938,0.01777
9923,0.7799,0.2835,0.02045
9923,0.7789,0.2859,0.02069
9923,0.778,0.2887,0.01952
9923,0.7735,0.2918,0.01829
9924,0.7804,0.2822,0.02008
9924,0.7802,0.2811,0.02026
9924,0.7788,0.2812,0.02012
9925,0.7787,0.2812,0.02003
9925,0.7736,0.2824,0.02136
9925,0.766,0.2855,0.02146
9926,0.7619,0.2878,0.02262
9926,0.7604,0.2884,0.02268
9926,0.7561,0.2913,0.02084
9927,0.7553,0.2958,0.01757
9927,0.7564,0.2941,0.02044
9927,0.7565,0.295,0.01786
9928,0.7575,0.2946,0.01696
9928,0.7589,0.2943,0.01663
9928,0.7597,0.2931,0.01629
9929,0.7591,0.2935,0.01601
9929,0.76,0.2929,0.01689
9929,0.7614,0.2928,0.01679
9930,0.7649,0.293,0.0149
9930,0.7631,0.293,0.01613
9930,0.7628,0.2933,0.01591
9931,0.769,0.2928,0.01095
9931,0.7692,0.2924,0.01134
9931,0.7665,0.2934,0.01302
9932,0.7691,0.2929,0.01053
9932,0.7684,0.2924,0.0116
9932,0.7682,0.292,0.01069
9933,0.7711,0.2918,0.01003
9933,0.7696,0.2917,0.0107
9933,0.7697,0.2918,0.01041
9934,0.7707,0.2912,0.01081
9934,0.7708,0.2912,0.01062
9934,0.7707,0.2918,0.0105
9935,0.77,0.29,0.01146
9935,0.7694,0.2896,0.01177
9935,0.7706,0.2907,0.01119
9936,0.7694,0.2894,0.01234
9936,0.7694,0.2894,0.01196
9936,0.7695,0.2896,0.01162
9937,0.7693,0.2895,0.01251
9937,0.7693,0.2895,0.01244
9937,0.7694,0.2893,0.01237
9938,0.7696,0.2891,0.01237
9938,0.7697,0.2891,0.01287
9938,0.7698,0.2891,0.01282
9953,0.7699,0.2895,0.01363
9970,0.7697,0.2892,0.01362
9988,0.7697,0.2887,0.01386
10005,0.7697,0.2887,0.01385
10023,0.7696,0.2883,0.01391
10037,0.7689,0.2885,0.01442
10054,0.7687,0.2888,0.01486
10073,0.7687,0.2887,0.01488
10086,0.7687,0.2881,0.01493
10103,0.7689,0.2883,0.01455
10119,0.7689,0.2886,0.01444
10140,0.7688,0.2889,0.01408
10153,0.7688,0.2888,0.01407
10191,0.7688,0.2888,0.01372
10210,0.7688,0.2891,0.01381
10216,0.7688,0.289,0.0138
10219,0.7675,0.2889,0.01329
10235,0.766,0.2891,0.01303
10256,0.7664,0.2892,0.01313
10275,0.7668,0.2892,0.01334
10288,0.7668,0.2892,0.01333
10303,0.7669,0.2891,0.01333
10318,0.7675,0.2884,0.01363
10335,0.7689,0.2868,0.01476
10353,0.7689,0.2866,0.01483
10374,0.7731,0.278,0.01848
10388,0.782,0.2651,0.02551
10406,0.7936,0.2482,0.03002
10421,0.7964,0.2437,0.03184
10437,0.8056,0.2254,0.03005
10456,0.8074,0.2127,0.02915
10471,0.8073,0.1974,0.03269
10490,0.8102,0.1893,0.03419
10505,0.81,0.1734,0.03525
10518,0.8083,0.1583,0.03356
10535,0.8061,0.1412,0.03065
10555,0.8079,0.1302,0.03125
10568,0.8077,0.1196,0.0321
10587,0.8037,0.104,0.03275
10603,0.8006,0.09014,0.03381
10620,0.8011,0.07838,0.03447
10638,0.7921,0.06103,0.03992
10653,0.7859,0.04827,0.04018
10674,0.7782,0.04008,0.04096
10688,0.776,0.02743,0.04203
10705,0.7664,0.02368,0.04174
10722,0.7558,0.01457,0.04124
10736,0.7459,0.009067,0.04243
10753,0.7377,0.006477,0.0416
10770,0.7326,-0.002709,0.04213
10787,0.7253,-0.001022,0.03965
10804,0.7198,0.0002448,0.03502
10820,0.7142,0.004117,0.03347
10835,0.709,-0.001141,0.03295
10855,0.7082,0.003717,0.0348
10863,0.7037,-0.0002504,0.03456
10878,0.7042,0.001962,0.03274
10892,0.7043,0.003587,0.03128
10907,0.7044,0.005002,0.03052
10924,0.7016,0.002927,0.03008
10941,0.703,0.004389,0.02662
10957,0.7039,0.007259,0.02514
10975,0.7047,0.009033,0.02411
10990,0.703,0.008067,0.02337
11008,0.705,0.008746,0.02045
11029,0.7064,0.009799,0.01917
11045,0.7059,0.01113,0.01908
11060,0.705,0.0107,0.01832
11078,0.7043,0.01238,0.01791
11091,0.7044,0.01352,0.01817
11108,0.7051,0.01398,0.0189
11123,0.7044,0.01385,0.01842
11141,0.7054,0.01467,0.01807
11163,0.7053,0.01459,0.01864
11174,0.7049,0.01454,0.01829
11189,0.705,0.01417,0.01876
11208,0.7054,0.01383,0.01879
11223,0.7053,0.01343,0.01855
11240,0.7047,0.01277,0.0176
11262,0.7043,0.01265,0.01731
11279,0.7045,0.01241,0.0169
11291,0.7049,0.0124,0.01702
11309,0.705,0.01222,0.01641
11323,0.7047,0.01212,0.01613
11339,0.7046,0.01229,0.01494
11357,0.7051,0.01188,0.01551
11372,0.7054,0.01188,0.01562
11391,0.7052,0.01179,0.01537
11410,0.7062,0.01291,0.0156
11424,0.7098,0.01642,0.01848
11442,0.7175,0.02288,0.02474
11458,0.7256,0.03225,0.03118
11474,0.7271,0.03393,0.03218
11491,0.7372,0.04773,0.04498
11513,0.7462,0.06032,0.05094
11529,0.7501,0.07667,0.05249
11541,0.7534,0.08226,0.0551
11557,0.751,0.09605,0.05814
11574,0.7461,0.1147,0.05845
11595,0.7393,0.133,0.05809
11623,0.7402,0.1423,0.06034
11633,0.7308,0.1648,0.06024
11642,0.7221,0.1857,0.05922
11660,0.7174,0.1951,0.05707
11674,0.7157,0.2069,0.05834
11692,0.7066,0.2328,0.05733
11714,0.6991,0.2378,0.05269
11738,0.6931,0.2512,0.04937
11743,0.6861,0.2636,0.04584
11758,0.6822,0.2761,0.04537
11774,0.6824,0.2825,0.04486
11791,0.6782,0.2852,0.04489
11809,0.6768,0.2907,0.04271
11827,0.6738,0.3004,0.04201
11841,0.6708,0.3032,0.03688
11855,0.6683,0.3062,0.03314
11873,0.6654,0.3146,0.03164
11892,0.665,0.3165,0.031
11906,0.6634,0.3182,0.02941
11929,0.6583,0.3176,0.02873
11940,0.6557,0.3235,0.02735
11963,0.6517,0.3192,0.02512
11974,0.6494,0.3152,0.02574
11995,0.6493,0.3115,0.03032
12008,0.6491,0.3074,0.03079
12029,0.6471,0.3098,0.03021
12043,0.6494,0.3067,0.02702
12058,0.6553,0.3001,0.02842
12074,0.6585,0.2974,0.03174
12091,0.6584,0.2976,0.03163
12112,0.6614,0.2957,0.03276
12126,0.6691,0.2943,0.03313
12143,0.6778,0.2913,0.03462
12158,0.6789,0.2913,0.03476
12177,0.6796,0.29,0.0362
12190,0.6781,0.2888,0.03779
12207,0.6813,0.2866,0.03861
12223,0.6821,0.2863,0.03897
12240,0.6825,0.2854,0.04005
12255,0.6849,0.2827,0.04471
12274,0.6861,0.2788,0.05064
12361,0.6871,0.2779,0.05197
12361,0.69,0.2717,0.0607
12362,0.7088,0.2337,0.08086
12362,0.6993,0.2625,0.06953
12362,0.7035,0.2496,0.07294
12374,0.7118,0.2286,0.08485
12392,0.7181,0.2075,0.08846
12413,0.7264,0.1917,0.08439
12424,0.7304,0.1835,0.08766
12438,0.7372,0.1657,0.08254
12454,0.7428,0.1459,0.07532
12472,0.743,0.1368,0.06476
12489,0.7471,0.1262,0.06471
12505,0.7461,0.114,0.0589
12525,0.7424,0.11,0.05336
12539,0.7421,0.09789,0.04688
12556,0.7447,0.0878,0.04499
12576,0.7387,0.08496,0.04231
12591,0.7307,0.07929,0.04438
12608,0.7309,0.07901,0.04213
12623,0.734,0.07774,0.04209
12641,0.7349,0.07127,0.04077
12658,0.7322,0.06587,0.04024
12675,0.7279,0.06122,0.03868
12692,0.7233,0.05992,0.03546
12708,0.7228,0.05415,0.03395
12725,0.7155,0.05143,0.04035
12741,0.7135,0.05187,0.03881
12762,0.7123,0.05221,0.03768
12775,0.7112,0.04818,0.03686
12789,0.707,0.04957,0.03562
12806,0.7064,0.05055,0.03381
12824,0.7072,0.05089,0.03064
12841,0.7061,0.04828,0.02961
12857,0.7053,0.0493,0.02701
12877,0.7051,0.05048,0.02738
12892,0.7036,0.05058,0.02707
12908,0.7028,0.04892,0.02621
12924,0.702,0.04908,0.02605
12944,0.7024,0.04942,0.02599
12957,0.7024,0.0494,0.02617
12974,0.7018,0.04828,0.02557
12990,0.7024,0.04825,0.02607
13007,0.7021,0.0481,0.02579
13027,0.7017,0.04771,0.02612
13044,0.7015,0.04801,0.02552
13058,0.701,0.04723,0.0251
13074,0.7007,0.04793,0.02423
13091,0.6999,0.04861,0.02422
13107,0.6999,0.04955,0.02281
13126,0.6994,0.04897,0.02229
13146,0.7008,0.0495,0.02133
13158,0.7009,0.0499,0.0215
13172,0.7006,0.04951,0.02106
13191,0.7002,0.04967,0.02169
13218,0.7002,0.04966,0.02277
13226,0.7004,0.04977,0.02278
13244,0.701,0.04998,0.02212
13257,0.7008,0.04973,0.02185
13273,0.7012,0.0494,0.02134
13291,0.7011,0.04934,0.02138
13317,0.7004,0.0486,0.02134
13324,0.7002,0.04836,0.0211
13344,0.6996,0.04819,0.0202
13358,0.7002,0.04884,0.02071
13374,0.7002,0.04875,0.02108
13391,0.7,0.04855,0.02088
13408,0.6998,0.04891,0.02076
13427,0.7003,0.04907,0.0212
13441,0.7001,0.04928,0.02158
13462,0.7,0.04912,0.02143
13474,0.701,0.04897,0.02187
13492,0.7035,0.04926,0.02418
13507,0.7083,0.05135,0.03
13525,0.714,0.05609,0.03772
13539,0.715,0.05643,0.03888
13563,0.7233,0.06565,0.04843
13585,0.7288,0.07491,0.05484
13603,0.7383,0.09407,0.06332
13622,0.7409,0.1079,0.06712
13636,0.7402,0.119,0.06977
13653,0.7427,0.1249,0.07324
13671,0.7431,0.1466,0.07597
13685,0.739,0.1558,0.0768
13709,0.7392,0.1692,0.07436
13725,0.7405,0.1779,0.07695
13735,0.7356,0.1955,0.07208
13752,0.7301,0.2062,0.06928
13762,0.73,0.2163,0.07056
13776,0.7242,0.228,0.06701
13796,0.718,0.2406,0.06062
13808,0.7165,0.2513,0.06058
13826,0.7114,0.2571,0.05685
13838,0.711,0.2612,0.0543
13856,0.7069,0.2668,0.05204
13871,0.7049,0.2755,0.05122
13890,0.6972,0.2815,0.04751
13907,0.6939,0.2871,0.04323
13922,0.6869,0.2865,0.04038
13939,0.6838,0.2938,0.0387
13957,0.6815,0.2935,0.03729
13974,0.6796,0.2925,0.03431
13991,0.6755,0.2913,0.03066
14009,0.6727,0.296,0.02869
14024,0.671,0.2932,0.02727
14041,0.6682,0.2898,0.02542
14058,0.6636,0.2889,0.02538
14073,0.661,0.2915,0.02371
14092,0.6575,0.2893,0.02629
14110,0.6506,0.2872,0.02582
14125,0.6467,0.2839,0.0276
14143,0.6401,0.2824,0.03006
14157,0.6365,0.2834,0.02931
14177,0.6325,0.2768,0.03058
14192,0.6251,0.2764,0.03114
14206,0.6214,0.2767,0.03065
14223,0.6157,0.2773,0.02968
14241,0.6135,0.278,0.03122
14265,0.615,0.2783,0.03302
14279,0.6173,0.2774,0.02951
14292,0.6165,0.2775,0.02937
14307,0.6139,0.2813,0.02763
14326,0.6084,0.2856,0.0289
14345,0.6034,0.2873,0.03032
14358,0.6032,0.2874,0.03033
14373,0.5983,0.2893,0.03029
14388,0.5914,0.2914,0.02867
14414,0.5863,0.2926,0.02932
14424,0.5863,0.2926,0.02932
14440,0.5804,0.294,0.02814
14457,0.576,0.2944,0.0285
14478,0.5731,0.2952,0.02798
14493,0.5731,0.2952,0.02798
14507,0.5718,0.2964,0.02895
14526,0.5708,0.2969,0.03127
