time,x,y,z
159208,-0.916,0.09753,0.04984
159223,-0.9156,0.09759,0.04945
159236,-0.915,0.09805,0.05006
159252,-0.9146,0.09854,0.0504
159269,-0.9147,0.09913,0.05059
159284,-0.9145,0.09922,0.0504
159304,-0.9143,0.101,0.05029
159318,-0.9145,0.1048,0.0508
159352,-0.9158,0.1103,0.05234
159378,-0.9163,0.1179,0.05351
159392,-0.916,0.1299,0.05526
159409,-0.915,0.1403,0.05734
159423,-0.9125,0.1516,0.05734
159438,-0.912,0.1551,0.05754
159459,-0.9103,0.1599,0.05212
159474,-0.9038,0.1682,0.04336
159502,-0.9135,0.1504,0.03731
159526,-0.9222,0.1225,-0.0003387
159542,-0.9258,0.08897,-0.02638
159557,-0.9245,0.03587,-0.04458
159574,-0.9247,0.03537,-0.04871
159590,-0.9141,0.02792,-0.05537
159606,-0.9141,0.02793,-0.05521
161269,-0.852,0.3235,-0.3204
161298,-0.8683,0.3148,-0.3009
161308,-0.8683,0.3148,-0.3009
161366,-0.886,0.307,-0.3055
161388,-0.8865,0.3072,-0.3056
161403,-0.8745,0.3011,-0.3139
161430,-0.8744,0.3004,-0.3127
161496,-0.8547,0.2968,-0.3585
161526,-0.8399,0.3297,-0.3469
161535,-0.8765,0.3257,-0.3192
161550,-0.8818,0.326,-0.323
161566,-0.8597,0.3454,-0.3346
161583,-0.8597,0.3454,-0.3346
161601,-0.8597,0.3454,-0.3346
161657,-0.8672,0.3136,-0.3718
161677,-0.8669,0.3139,-0.3722
161753,-0.9029,0.2821,-0.3507
161772,-0.9024,0.2872,-0.3556
161791,-0.9032,0.287,-0.3557
161835,-0.9241,0.3066,-0.2962
161860,-0.9276,0.2881,-0.3706
161871,-0.9276,0.2881,-0.3706
161893,-0.9276,0.2881,-0.3706
161920,-0.9169,0.2888,-0.2866
161937,-0.9067,0.3095,-0.3133
161968,-0.8959,0.3421,-0.358
162005,-0.8961,0.3399,-0.3583
162039,-0.9182,0.2659,-0.3688
162058,-0.9038,0.3054,-0.3784
162071,-0.9038,0.3054,-0.3784
162098,-0.9072,0.3181,-0.3405
162123,-0.9072,0.3181,-0.3405
162138,-0.9072,0.3181,-0.3405
162171,-0.9092,0.2781,-0.367
162187,-0.8856,0.3054,-0.3762
162207,-0.8856,0.3054,-0.3762
162220,-0.8897,0.3175,-0.3014
162243,-0.8897,0.3175,-0.3014
162311,-0.9139,0.2954,-0.3365
162324,-0.8988,0.3009,-0.3266
162332,-0.8986,0.3005,-0.3265
162367,-0.9096,0.2931,-0.3473
162396,-0.9091,0.2942,-0.3457
162403,-0.908,0.3039,-0.3514
162411,-0.9076,0.3036,-0.3512
162421,-0.8972,0.3027,-0.3298
162441,-0.8978,0.3024,-0.3299
162505,-0.8952,0.2982,-0.3908
162553,-0.9111,0.304,-0.3269
162569,-0.9135,0.304,-0.3353
162624,-0.9079,0.2885,-0.3573
162643,-0.9106,0.2935,-0.3604
162660,-0.9113,0.2924,-0.3604
162670,-0.9113,0.2924,-0.3604
162704,-0.8866,0.2809,-0.4131
162751,-0.8991,0.3204,-0.2815
162767,-0.8861,0.3416,-0.2656
162786,-0.8812,0.3646,-0.2533
162801,-0.8812,0.3646,-0.2533
162817,-0.8784,0.383,-0.2345
162836,-0.8802,0.3874,-0.2075
162850,-0.8988,0.3881,-0.1621
162868,-0.8988,0.3881,-0.1621
162896,-0.9428,0.3525,-0.1698
162918,-0.9428,0.3525,-0.1698
163210,-0.7999,0.4174,-0.3239
163371,-0.9871,0.1964,0.007717
163394,-1.002,0.1845,-0.01065
163407,-1.002,0.1845,-0.01065
163422,-1.017,0.1763,-0.01834
163440,-1.015,0.1778,-0.0264
163456,-1.011,0.181,-0.02969
163474,-1.011,0.181,-0.02969
163502,-1.004,0.1839,-0.0355
163525,-1.001,0.184,-0.03792
163553,-0.9946,0.1824,-0.04464
163569,-0.9916,0.1816,-0.0435
163586,-0.9918,0.1796,-0.04114
163606,-0.991,0.1792,-0.04207
163620,-0.9906,0.1768,-0.03885
163637,-0.9894,0.1711,-0.03652
163658,-0.9881,0.1634,-0.03415
163669,-0.9871,0.1614,-0.03468
163698,-0.9844,0.1518,-0.03213
163727,-0.9826,0.1346,-0.02628
163736,-0.9813,0.1304,-0.02609
163752,-0.9816,0.1229,-0.02067
163771,-0.9816,0.114,-0.02066
163787,-0.9803,0.1084,-0.01759
163805,-0.9794,0.1035,-0.01688
