time,x,y,z
4,-0.7928,-0.01271,-0.1159
56,-0.7925,-0.01278,-0.1158
57,-0.7925,-0.01279,-0.1159
64,-0.7924,-0.01307,-0.1159
101,-0.7925,-0.01305,-0.1159
109,-0.7928,-0.01328,-0.1158
132,-0.7931,-0.01318,-0.1157
156,-0.793,-0.01336,-0.1154
165,-0.7932,-0.01343,-0.1151
180,-0.7935,-0.01387,-0.1151
199,-0.7934,-0.01392,-0.1151
227,-0.7937,-0.01365,-0.1138
247,-0.7937,-0.01358,-0.1127
265,-0.7936,-0.01362,-0.1126
281,-0.794,-0.01367,-0.112
308,-0.7941,-0.0139,-0.1118
314,-0.7943,-0.01391,-0.1117
331,-0.7943,-0.01394,-0.1116
347,-0.7942,-0.01414,-0.1118
364,-0.794,-0.01412,-0.1119
380,-0.7942,-0.01412,-0.112
396,-0.7942,-0.01414,-0.112
425,-0.7942,-0.01397,-0.1117
433,-0.7942,-0.01374,-0.1118
446,-0.7944,-0.0137,-0.1119
464,-0.7944,-0.01371,-0.1118
480,-0.7946,-0.01363,-0.1121
499,-0.795,-0.0136,-0.112
517,-0.7948,-0.01368,-0.1121
531,-0.7948,-0.01368,-0.1121
548,-0.7949,-0.01365,-0.112
566,-0.7954,-0.01288,-0.1114
581,-0.796,-0.01238,-0.1108
599,-0.7961,-0.01234,-0.1106
623,-0.7957,-0.01249,-0.1103
633,-0.7956,-0.01258,-0.1102
648,-0.7956,-0.01267,-0.1101
663,-0.7956,-0.01265,-0.1101
697,-0.7958,-0.01275,-0.1101
714,-0.7957,-0.01274,-0.1101
733,-0.7957,-0.01273,-0.11
747,-0.7956,-0.01301,-0.1099
763,-0.7948,-0.01259,-0.1101
785,-0.7941,-0.01309,-0.1102
798,-0.794,-0.01309,-0.1101
831,-0.794,-0.01309,-0.11
2182,-0.7957,-0.01304,-0.1086
2203,-0.7955,-0.0134,-0.1093
2225,-0.7955,-0.01237,-0.1101
2235,-0.7955,-0.01251,-0.1099
2248,-0.795,-0.01245,-0.1104
2264,-0.795,-0.01243,-0.1104
2281,-0.7953,-0.01255,-0.1104
2299,-0.7956,-0.01281,-0.1105
2314,-0.7956,-0.01289,-0.111
2330,-0.7956,-0.01288,-0.111
2349,-0.7953,-0.01307,-0.1111
2363,-0.7952,-0.01308,-0.111
2383,-0.7952,-0.01325,-0.1109
2398,-0.7952,-0.01326,-0.1109
2415,-0.7947,-0.01362,-0.111
2434,-0.7945,-0.01351,-0.1114
2448,-0.7946,-0.01344,-0.1115
2466,-0.7946,-0.01345,-0.1115
2482,-0.7947,-0.01345,-0.1113
2497,-0.7947,-0.01355,-0.1115
2514,-0.7946,-0.0134,-0.1116
2531,-0.7946,-0.01341,-0.1117
2547,-0.7947,-0.01329,-0.1117
2565,-0.7948,-0.01314,-0.112
2583,-0.795,-0.01306,-0.1124
2598,-0.795,-0.01306,-0.1125
2631,-0.7951,-0.01296,-0.1123
2650,-0.7954,-0.01303,-0.1124
2670,-0.7954,-0.01302,-0.1124
2684,-0.7953,-0.01287,-0.1126
2697,-0.7954,-0.01272,-0.1126
2715,-0.7956,-0.01287,-0.1126
2733,-0.7956,-0.01287,-0.1126
2747,-0.7955,-0.013,-0.1125
2766,-0.7955,-0.0131,-0.1127
2781,-0.7955,-0.01304,-0.1125
2796,-0.7955,-0.01303,-0.1125
2826,-0.7955,-0.01305,-0.1126
2833,-0.7953,-0.01317,-0.1128
2847,-0.795,-0.01353,-0.1133
2867,-0.795,-0.01355,-0.1134
2883,-0.7943,-0.01358,-0.1141
2899,-0.7934,-0.01347,-0.1156
2920,-0.793,-0.01372,-0.1152
2934,-0.7929,-0.01376,-0.1154
2949,-0.793,-0.01346,-0.1149
2963,-0.7931,-0.01368,-0.1146
2984,-0.7933,-0.01372,-0.1146
2997,-0.7933,-0.01374,-0.1147
3025,-0.7931,-0.01375,-0.1147
3033,-0.7932,-0.01389,-0.1147
3054,-0.7929,-0.01431,-0.115
3066,-0.7928,-0.01435,-0.1152
3103,-0.7921,-0.01492,-0.1153
3116,-0.792,-0.01502,-0.1152
3132,-0.7919,-0.01515,-0.1154
3151,-0.7918,-0.01529,-0.1152
3166,-0.7918,-0.01531,-0.1152
3183,-0.7918,-0.01525,-0.1152
3199,-0.7918,-0.01529,-0.1153
3225,-0.7916,-0.01505,-0.1157
3252,-0.7913,-0.01508,-0.1159
3264,-0.7913,-0.01513,-0.116
3281,-0.7914,-0.01517,-0.1159
3303,-0.7914,-0.01531,-0.1157
3315,-0.7915,-0.0157,-0.1156
3336,-0.7914,-0.01576,-0.1157
3349,-0.7914,-0.01584,-0.1155
3366,-0.7913,-0.01615,-0.1153
3385,-0.7915,-0.01636,-0.115
3398,-0.7915,-0.01645,-0.115
3428,-0.7917,-0.01721,-0.1149
3447,-0.792,-0.01711,-0.1147
3464,-0.792,-0.0172,-0.1147
3480,-0.7922,-0.01735,-0.1145
3497,-0.7922,-0.01728,-0.1145
