time,x,y,z
17,0.8674,-0.1595,-0.001354
35,0.8674,-0.1595,-0.001332
48,0.8673,-0.1595,-0.001364
100,0.8672,-0.1593,-0.001376
101,0.8669,-0.159,-0.0009805
105,0.8667,-0.1589,-0.000886
122,0.8667,-0.1589,-0.000886
138,0.8667,-0.159,-0.0008582
157,0.8667,-0.1592,-0.0008769
173,0.8665,-0.1593,-0.000821
191,0.8665,-0.1593,-0.0008205
206,0.8665,-0.1593,-0.0007829
221,0.8664,-0.1593,-0.0008729
238,0.8664,-0.1593,-0.0009178
255,0.8664,-0.1593,-0.0009197
274,0.8664,-0.1593,-0.0009233
289,0.8663,-0.1594,-0.0009021
309,0.8663,-0.1594,-0.0008532
322,0.8663,-0.1594,-0.0008532
340,0.8662,-0.1594,-0.0009208
355,0.8659,-0.1593,-0.0009722
373,0.8659,-0.1593,-0.001027
389,0.8659,-0.1593,-0.00103
405,0.8662,-0.1591,-0.0009437
423,0.8662,-0.1592,-0.0008862
441,0.8662,-0.1593,-0.0008755
457,0.8662,-0.1594,-0.0008985
473,0.8662,-0.1594,-0.0008983
490,0.8663,-0.1595,-0.0008646
505,0.8663,-0.1595,-0.0008638
520,0.8663,-0.1597,-0.0009828
537,0.8664,-0.1597,-0.001011
555,0.8664,-0.1597,-0.0009764
572,0.8665,-0.1597,-0.0009625
589,0.8666,-0.1596,-0.0009503
604,0.8666,-0.1596,-0.0009493
622,0.8669,-0.1598,-0.0009491
638,0.8668,-0.1599,-0.00104
655,0.8669,-0.1599,-0.001108
673,0.8669,-0.1599,-0.00111
689,0.8668,-0.1599,-0.001079
706,0.8669,-0.1599,-0.001072
721,0.8669,-0.1599,-0.001149
745,0.8669,-0.1599,-0.001151
757,0.8669,-0.1599,-0.001144
773,0.8669,-0.1599,-0.001116
793,0.8669,-0.1599,-0.001002
806,0.8669,-0.1599,-0.001002
822,0.867,-0.1599,-0.001044
839,0.8668,-0.1599,-0.001007
855,0.8667,-0.1599,-0.0009566
873,0.8667,-0.1599,-0.0009544
890,0.8667,-0.1599,-0.000986
907,0.8668,-0.1598,-0.001005
923,0.8667,-0.1598,-0.001026
940,0.8666,-0.1597,-0.0009783
957,0.8666,-0.1597,-0.0009753
972,0.8667,-0.1597,-0.001004
990,0.8667,-0.1597,-0.0009415
1005,0.8667,-0.1597,-0.0009397
1022,0.8668,-0.1598,-0.0009732
1039,0.8668,-0.1599,-0.000923
1056,0.867,-0.16,-0.0009859
1074,0.867,-0.1602,-0.0009581
1091,0.867,-0.1602,-0.0009549
1107,0.8669,-0.1602,-0.000825
1123,0.8669,-0.1603,-0.0008312
1139,0.8668,-0.1603,-0.0007459
1156,0.8668,-0.1603,-0.0007397
1173,0.8666,-0.1604,-0.0006211
1191,0.8666,-0.1605,-0.0005689
1207,0.8667,-0.1605,-0.000519
1222,0.8667,-0.1605,-0.0005101
1239,0.8668,-0.1604,-0.0005057
1257,0.8669,-0.1604,-0.0006366
1273,0.867,-0.1604,-0.0008493
1288,0.867,-0.1604,-0.0008449
1305,0.867,-0.1604,-0.0008107
1326,0.8669,-0.1602,-0.0008025
1338,0.8669,-0.1602,-0.0008411
1358,0.8669,-0.1603,-0.000839
1372,0.8668,-0.1604,-0.001008
1389,0.8669,-0.1606,-0.001413
1405,0.8668,-0.1604,-0.001622
1422,0.8668,-0.1604,-0.001631
1440,0.8669,-0.1603,-0.002141
1456,0.867,-0.1602,-0.002108
1472,0.8669,-0.1602,-0.002121
1491,0.8669,-0.1599,-0.002063
1508,0.8669,-0.1599,-0.002077
1522,0.8669,-0.1598,-0.001886
1539,0.8669,-0.1597,-0.001837
1556,0.8669,-0.1597,-0.002152
1573,0.8669,-0.1597,-0.002175
1589,0.8666,-0.1595,-0.00221
1606,0.8662,-0.1592,-0.00244
1621,0.8662,-0.1589,-0.002251
1638,0.8662,-0.1588,-0.00229
1656,0.8666,-0.1581,-0.00203
1672,0.8666,-0.158,-0.002071
1688,0.866,-0.1576,-0.001554
1707,0.866,-0.1576,-0.001577
1721,0.8659,-0.1573,-0.001004
1738,0.8648,-0.1569,-0.0004466
1767,0.8633,-0.1563,0.00103
1773,0.8632,-0.1561,0.001126
1789,0.8619,-0.1552,0.003089
1806,0.8614,-0.1547,0.006295
1822,0.8613,-0.1521,0.008475
1839,0.8611,-0.1516,0.009043
1855,0.8617,-0.1479,0.01272
1873,0.8618,-0.1427,0.0173
1889,0.863,-0.137,0.02227
1906,0.8629,-0.1353,0.02395
1923,0.8636,-0.1319,0.02717
1939,0.8634,-0.1266,0.02979
1957,0.8627,-0.1239,0.03064
1973,0.8626,-0.1219,0.03232
1991,0.8626,-0.1207,0.03335
2006,0.8628,-0.118,0.03275
2022,0.8623,-0.1146,0.03268
2042,0.8622,-0.1126,0.03392
2055,0.8612,-0.1065,0.03297
2071,0.8613,-0.1026,0.03215
2088,0.8608,-0.09939,0.03019
2105,0.8616,-0.0969,0.0292
2121,0.8616,-0.09427,0.02978
2140,0.8634,-0.09131,0.02879
2156,0.8645,-0.08924,0.02752
2171,0.8646,-0.08668,0.02782
2188,0.8653,-0.08633,0.02704
2204,0.8657,-0.08586,0.02526
2221,0.8658,-0.08784,0.02521
2240,0.8658,-0.08973,0.024
2256,0.866,-0.08821,0.02396
2275,0.8666,-0.09096,0.02362
2293,0.865,-0.09422,0.02219
2305,0.8635,-0.09809,0.02221
2321,0.8635,-0.09759,0.02206
2338,0.8628,-0.1041,0.02131
2355,0.8626,-0.1108,0.02149
2372,0.8606,-0.1177,0.02141
2389,0.8603,-0.1189,0.02122
2405,0.8581,-0.1218,0.02059
2423,0.8568,-0.1241,0.02092
2440,0.8567,-0.1258,0.02048
2458,0.8562,-0.127,0.02031
2473,0.8552,-0.1297,0.01941
2491,0.8555,-0.1286,0.0192
2506,0.8557,-0.1281,0.01893
2524,0.8557,-0.1289,0.01792
2539,0.8554,-0.1296,0.01772
2557,0.8546,-0.1307,0.01657
2572,0.8543,-0.1312,0.01543
2588,0.854,-0.132,0.01512
2606,0.8537,-0.1316,0.01505
2622,0.8537,-0.1313,0.01488
2638,0.8535,-0.1305,0.01459
2655,0.8532,-0.1311,0.0143
2671,0.8533,-0.13,0.01338
2688,0.8535,-0.129,0.01328
2705,0.8537,-0.1286,0.01332
2723,0.8542,-0.1278,0.01285
2739,0.854,-0.1281,0.01256
2756,0.8543,-0.1277,0.0122
2773,0.8543,-0.1275,0.01213
2788,0.8543,-0.1271,0.01248
2806,0.8541,-0.1273,0.01229
2823,0.8544,-0.1271,0.01295
2839,0.8547,-0.1271,0.01318
2856,0.8548,-0.127,0.01312
2874,0.8547,-0.1271,0.01302
2889,0.8549,-0.1268,0.01291
2908,0.8552,-0.1266,0.01251
2923,0.8551,-0.1264,0.01233
2940,0.855,-0.1265,0.0122
2957,0.8547,-0.1262,0.01182
2973,0.8544,-0.126,0.01131
2991,0.8543,-0.1261,0.01122
3007,0.8542,-0.1261,0.01109
3024,0.8532,-0.1262,0.0104
3040,0.8527,-0.1263,0.0104
3058,0.8528,-0.1262,0.01032
3073,0.8526,-0.1263,0.01018
3089,0.8531,-0.1261,0.009949
3106,0.8534,-0.1259,0.01006
3124,0.8536,-0.1257,0.009815
3138,0.8535,-0.1257,0.009725
3155,0.8535,-0.1255,0.009475
3171,0.8532,-0.1252,0.009414
3189,0.8529,-0.1249,0.009475
3205,0.8528,-0.1249,0.00936
3224,0.8527,-0.1246,0.009233
3246,0.8527,-0.1245,0.009009
3255,0.8526,-0.1242,0.008734
3273,0.852,-0.1239,0.008753
3288,0.8519,-0.1239,0.008634
3304,0.8513,-0.1232,0.008579
3323,0.8512,-0.1224,0.008856
3339,0.8514,-0.1216,0.009546
3355,0.8512,-0.1214,0.009436
3373,0.8516,-0.1207,0.009386
3388,0.8524,-0.1196,0.009368
3406,0.8527,-0.1187,0.009963
3425,0.8526,-0.1184,0.00987
3438,0.8536,-0.1169,0.01045
3456,0.8541,-0.1168,0.009987
3473,0.8554,-0.1158,0.00942
3490,0.8555,-0.1154,0.009293
3506,0.8564,-0.115,0.008546
3525,0.8583,-0.1149,0.00615
3542,0.8598,-0.1155,0.003698
3557,0.8602,-0.1151,0.00318
3573,0.8608,-0.116,0.00199
3588,0.8613,-0.1162,-0.0004419
3604,0.8622,-0.1172,-0.001525
3622,0.8626,-0.117,-0.002206
3638,0.863,-0.1177,-0.00244
3656,0.8635,-0.1177,-0.002195
3676,0.8631,-0.1184,-0.002235
3688,0.8634,-0.1183,-0.002655
3705,0.8636,-0.1188,-0.003056
3722,0.8634,-0.1188,-0.002992
3745,0.8637,-0.1185,-0.002855
3755,0.8639,-0.1185,-0.003123
3772,0.8644,-0.1183,-0.003365
3796,0.8647,-0.1181,-0.003784
3806,0.8651,-0.1177,-0.004393
3825,0.8652,-0.1177,-0.004492
3838,0.8653,-0.1177,-0.004757
3855,0.8656,-0.1175,-0.004884
3872,0.8658,-0.1173,-0.005068
3890,0.866,-0.1171,-0.005494
3906,0.8662,-0.1171,-0.005757
3922,0.8663,-0.1169,-0.005803
3939,0.8662,-0.1166,-0.005918
3957,0.8659,-0.1166,-0.006303
3974,0.866,-0.1166,-0.006586
3990,0.8658,-0.1168,-0.006431
4006,0.8657,-0.1169,-0.006548
4022,0.8654,-0.117,-0.006856
4039,0.8655,-0.1169,-0.007104
4057,0.8654,-0.1174,-0.007515
4073,0.8657,-0.1181,-0.007723
4090,0.866,-0.1187,-0.008009
4107,0.8661,-0.1187,-0.008264
4122,0.8663,-0.1194,-0.008588
4138,0.8664,-0.1199,-0.008581
4158,0.8667,-0.1206,-0.008626
4172,0.8668,-0.1207,-0.008881
4189,0.867,-0.1212,-0.009178
4205,0.8669,-0.1211,-0.009068
4221,0.867,-0.1211,-0.008883
4241,0.8671,-0.1211,-0.009033
4257,0.8675,-0.1212,-0.008964
4276,0.8676,-0.1211,-0.008867
4293,0.8674,-0.1211,-0.008772
4305,0.8675,-0.1212,-0.008888
4321,0.8674,-0.1213,-0.008763
4338,0.8673,-0.1214,-0.008962
4355,0.8672,-0.1214,-0.009246
4371,0.867,-0.1213,-0.009565
4389,0.8671,-0.1213,-0.009688
4404,0.8668,-0.1211,-0.009415
4422,0.8669,-0.1207,-0.009021
4441,0.8671,-0.1206,-0.00868
4456,0.8672,-0.1206,-0.008782
4471,0.8673,-0.1204,-0.008761
4494,0.8669,-0.1204,-0.008733
4504,0.867,-0.1199,-0.00888
4521,0.8671,-0.1199,-0.008979
4539,0.8673,-0.1194,-0.008671
4556,0.8672,-0.1195,-0.008302
4572,0.8672,-0.1193,-0.007744
4589,0.8673,-0.1193,-0.007803
4604,0.8673,-0.119,-0.007557
4621,0.8675,-0.1187,-0.007239
4637,0.8672,-0.1187,-0.007008
4654,0.8672,-0.1186,-0.007036
4670,0.8671,-0.1187,-0.006772
4689,0.867,-0.1188,-0.006788
4705,0.867,-0.1188,-0.006801
4720,0.867,-0.1188,-0.006814
4736,0.867,-0.1188,-0.006827
4753,0.8671,-0.1187,-0.006766
4770,0.867,-0.1187,-0.006729
4789,0.8671,-0.1187,-0.006666
4804,0.8671,-0.1186,-0.006673
4821,0.8672,-0.1187,-0.006649
4838,0.8673,-0.119,-0.00653
4854,0.8673,-0.119,-0.006539
4871,0.8675,-0.119,-0.006642
4888,0.8674,-0.1191,-0.006604
4904,0.8674,-0.1191,-0.006584
4922,0.8673,-0.119,-0.006418
4939,0.8673,-0.119,-0.006423
4954,0.8673,-0.1181,-0.005712
4973,0.8669,-0.1165,-0.004409
4988,0.8666,-0.1153,-0.00326
5005,0.8666,-0.1152,-0.00315
5024,0.8664,-0.1142,-0.002373
5040,0.8665,-0.1132,-0.001285
5056,0.8664,-0.113,-0.001217
5075,0.8664,-0.1128,-0.001072
5090,0.8665,-0.1125,-0.000938
5107,0.8665,-0.1126,-0.0008263
5123,0.8665,-0.1127,-0.0009956
5139,0.8665,-0.1126,-0.000936
5156,0.8669,-0.1124,-0.0006541
5173,0.8671,-0.1123,-0.0005399
5189,0.8672,-0.1124,-0.0005814
5208,0.8672,-0.1123,-0.0005104
5223,0.8673,-0.1125,-0.0006213
5240,0.8675,-0.1127,-0.0005694
5259,0.8674,-0.1127,-0.0006164
5275,0.8675,-0.1129,-0.0006674
5291,0.8675,-0.1128,-0.0006028
5305,0.8677,-0.1129,-0.0007054
5323,0.8677,-0.1129,-0.0006249
5339,0.8677,-0.1129,-0.0005749
5356,0.8678,-0.113,-0.0007024
5373,0.8677,-0.1132,-0.0009403
5388,0.8676,-0.1132,-0.000946
5406,0.8676,-0.1131,-0.0009093
5423,0.8676,-0.1132,-0.0008755
5442,0.8676,-0.1133,-0.0009732
5457,0.8676,-0.1134,-0.00115
5474,0.8677,-0.1135,-0.001665
5491,0.8677,-0.1134,-0.001631
5506,0.8678,-0.1136,-0.002577
5522,0.8678,-0.1134,-0.003147
5538,0.8677,-0.1137,-0.003624
5555,0.8677,-0.1136,-0.003645
5579,0.8672,-0.1138,-0.004365
5589,0.8672,-0.1138,-0.004797
5605,0.8671,-0.114,-0.005093
5622,0.867,-0.114,-0.005151
5638,0.867,-0.1145,-0.005561
5658,0.8668,-0.1151,-0.005732
5671,0.8669,-0.1151,-0.005725
5688,0.8669,-0.1151,-0.005779
5707,0.8668,-0.1153,-0.005764
5721,0.867,-0.1156,-0.00594
5738,0.8667,-0.1159,-0.005675
5754,0.8667,-0.1159,-0.005724
5772,0.8666,-0.1166,-0.006089
5787,0.8665,-0.1172,-0.006198
5805,0.8665,-0.1176,-0.006077
5823,0.8665,-0.1177,-0.006144
5838,0.8668,-0.1179,-0.006281
5857,0.8669,-0.1185,-0.006513
5872,0.8671,-0.1189,-0.006589
5889,0.8671,-0.119,-0.006663
5905,0.8674,-0.1194,-0.006572
5922,0.8679,-0.1198,-0.006731
5938,0.8679,-0.1197,-0.006652
5956,0.8679,-0.1198,-0.006703
5971,0.8679,-0.1201,-0.00673
5988,0.868,-0.1204,-0.006521
6005,0.8681,-0.1203,-0.006516
6023,0.8682,-0.1203,-0.006471
6039,0.8683,-0.1203,-0.006501
6055,0.8686,-0.1204,-0.006528
6072,0.8687,-0.1206,-0.006354
6089,0.8688,-0.1204,-0.006403
6105,0.8688,-0.1204,-0.006416
6122,0.8687,-0.1204,-0.006473
6137,0.8686,-0.1204,-0.006446
6156,0.8684,-0.1205,-0.006514
6171,0.8684,-0.1206,-0.006536
6188,0.8683,-0.1206,-0.00651
6205,0.8683,-0.1206,-0.006466
6221,0.8684,-0.1206,-0.006376
6238,0.8684,-0.1207,-0.006393
6254,0.8685,-0.1207,-0.006357
6277,0.8685,-0.1207,-0.006304
6291,0.8685,-0.1206,-0.006326
6306,0.8685,-0.1207,-0.006339
6320,0.8684,-0.1207,-0.006373
6340,0.8682,-0.1206,-0.006548
6355,0.8683,-0.1206,-0.00668
6371,0.8683,-0.1207,-0.006703
6387,0.8683,-0.1206,-0.006685
6404,0.8684,-0.1205,-0.006656
6421,0.8684,-0.1205,-0.006681
6438,0.8685,-0.1206,-0.006697
6456,0.8685,-0.1206,-0.006664
6471,0.8687,-0.1205,-0.006701
6491,0.8686,-0.1203,-0.006646
6506,0.8686,-0.1203,-0.006664
6521,0.8686,-0.1202,-0.006644
6543,0.8686,-0.1202,-0.006559
6554,0.8686,-0.1201,-0.00651
6570,0.8687,-0.1202,-0.006524
6587,0.8688,-0.1195,-0.006399
6605,0.8688,-0.1186,-0.006267
6620,0.8687,-0.1178,-0.006141
6636,0.8687,-0.1178,-0.006154
6653,0.8687,-0.1162,-0.005614
6672,0.8685,-0.1159,-0.005211
6688,0.8684,-0.1158,-0.004884
6704,0.8685,-0.1153,-0.004541
6722,0.8685,-0.1152,-0.004504
6739,0.8683,-0.115,-0.004543
6755,0.8685,-0.1149,-0.004619
6785,0.8683,-0.1148,-0.004419
6789,0.8683,-0.1147,-0.004401
6807,0.8684,-0.1147,-0.004501
6824,0.8685,-0.1146,-0.004568
6840,0.8687,-0.1145,-0.004545
6858,0.8687,-0.1145,-0.004533
6873,0.8687,-0.1144,-0.004323
6888,0.8686,-0.1143,-0.00421
6906,0.8684,-0.1141,-0.004112
6924,0.8684,-0.114,-0.00409
6940,0.8684,-0.1142,-0.004232
6958,0.8685,-0.1139,-0.004369
6975,0.8684,-0.1138,-0.004298
6990,0.8683,-0.1137,-0.004362
7006,0.8683,-0.1137,-0.00435
7023,0.8682,-0.1136,-0.004358
7040,0.8683,-0.1137,-0.004475
7055,0.8683,-0.1136,-0.004468
7074,0.8683,-0.1138,-0.004471
7090,0.8683,-0.1138,-0.004493
7106,0.8685,-0.1138,-0.004633
7124,0.8686,-0.114,-0.004576
7139,0.8686,-0.1139,-0.00457
7156,0.8685,-0.114,-0.004505
7173,0.8685,-0.114,-0.004449
7189,0.8685,-0.114,-0.004457
7205,0.8685,-0.114,-0.004452
7221,0.8687,-0.114,-0.00466
7238,0.8687,-0.114,-0.004601
7256,0.8687,-0.114,-0.004714
7274,0.8688,-0.114,-0.004712
7289,0.8687,-0.1139,-0.004896
7303,0.8686,-0.1139,-0.005003
7324,0.8686,-0.114,-0.005103
7340,0.8686,-0.114,-0.005105
7354,0.8686,-0.1141,-0.005274
7371,0.8687,-0.1142,-0.005632
7388,0.8688,-0.1144,-0.00584
7404,0.8688,-0.1144,-0.005859
7421,0.8689,-0.1145,-0.006054
7439,0.8689,-0.1145,-0.006048
7459,0.8691,-0.1145,-0.006032
7472,0.8691,-0.1145,-0.006043
7489,0.8692,-0.1143,-0.006163
7506,0.8693,-0.1143,-0.00626
7523,0.8692,-0.1144,-0.006262
7539,0.8692,-0.1144,-0.006272
7557,0.8692,-0.1144,-0.006236
7575,0.8693,-0.1144,-0.006225
7589,0.8694,-0.1144,-0.006281
7605,0.8694,-0.1143,-0.006288
7622,0.8694,-0.1144,-0.0063
7639,0.8693,-0.1144,-0.006309
7654,0.8694,-0.1145,-0.006369
7671,0.8693,-0.1148,-0.006485
7689,0.8694,-0.1148,-0.006505
7710,0.8694,-0.1149,-0.006642
7725,0.8693,-0.1152,-0.006664
7738,0.8695,-0.1153,-0.006737
7754,0.8695,-0.1153,-0.006751
7771,0.8696,-0.1157,-0.006899
7799,0.8695,-0.1163,-0.007193
7804,0.8694,-0.1169,-0.007251
7824,0.8694,-0.1169,-0.007289
7839,0.8693,-0.1174,-0.007393
7854,0.8693,-0.1177,-0.00766
7871,0.8694,-0.1178,-0.00779
7889,0.8694,-0.1178,-0.007829
7906,0.8694,-0.118,-0.007973
7925,0.8692,-0.1184,-0.008012
7938,0.8691,-0.1187,-0.007919
7956,0.8691,-0.1188,-0.007957
7973,0.8691,-0.119,-0.007912
7990,0.8689,-0.1193,-0.007862
8005,0.8691,-0.1195,-0.007644
8021,0.8691,-0.1196,-0.007669
8038,0.8691,-0.1199,-0.007424
8055,0.8691,-0.1199,-0.007244
8072,0.8692,-0.1202,-0.007218
8089,0.8692,-0.1203,-0.007229
8105,0.8692,-0.1203,-0.007199
8123,0.8692,-0.1205,-0.007182
8139,0.8693,-0.1205,-0.007123
8156,0.8693,-0.1205,-0.007129
8177,0.8695,-0.1205,-0.00706
8188,0.8697,-0.1205,-0.006992
8206,0.8698,-0.1206,-0.006857
8222,0.8698,-0.1207,-0.00686
8251,0.8699,-0.1209,-0.006673
8254,0.8698,-0.1208,-0.006657
8276,0.8697,-0.1208,-0.006728
8288,0.8696,-0.1208,-0.006714
8304,0.8696,-0.1209,-0.006713
8321,0.8696,-0.1208,-0.006739
8338,0.8697,-0.1208,-0.006775
8354,0.8697,-0.1207,-0.006736
8372,0.8697,-0.1208,-0.006736
8388,0.8698,-0.1207,-0.006756
8404,0.8698,-0.1207,-0.006735
8421,0.8697,-0.1207,-0.006612
8440,0.8697,-0.1207,-0.00661
8455,0.8694,-0.1208,-0.006656
8472,0.8693,-0.1207,-0.006607
8489,0.8691,-0.1208,-0.006687
8505,0.8691,-0.1208,-0.006686
8522,0.8689,-0.1207,-0.006638
8539,0.8688,-0.1207,-0.006694
8556,0.8687,-0.1205,-0.006784
8572,0.8687,-0.1206,-0.006784
8588,0.8688,-0.1205,-0.00685
8603,0.8688,-0.1205,-0.00694
8621,0.8688,-0.1202,-0.007059
8638,0.8688,-0.1203,-0.007064
8658,0.8687,-0.1196,-0.007156
8671,0.8682,-0.1188,-0.006737
8687,0.8679,-0.1176,-0.006088
8704,0.8678,-0.1176,-0.006062
8720,0.8673,-0.1165,-0.005704
8738,0.8677,-0.1156,-0.005443
8754,0.8675,-0.115,-0.005509
8771,0.8674,-0.1149,-0.00516
8788,0.8674,-0.1148,-0.005123
8805,0.8672,-0.1142,-0.005012
8822,0.8674,-0.1141,-0.004787
8838,0.8676,-0.1142,-0.004907
8854,0.8676,-0.1141,-0.004884
8873,0.8676,-0.1142,-0.004928
8889,0.8675,-0.1142,-0.004886
8906,0.8675,-0.1141,-0.004811
8924,0.8675,-0.1141,-0.004796
8939,0.8676,-0.114,-0.004736
8955,0.8675,-0.1141,-0.004778
8972,0.8676,-0.1138,-0.004788
8991,0.8676,-0.1138,-0.00477
9007,0.8676,-0.1136,-0.004744
9022,0.8677,-0.1138,-0.00489
9202,0.8677,-0.1139,-0.004928
9372,0.8678,-0.1138,-0.004887
9372,0.8678,-0.1137,-0.004874
9373,0.8679,-0.1137,-0.004933
9373,0.8679,-0.1137,-0.004921
9373,0.8679,-0.1137,-0.004791
9374,0.8679,-0.1138,-0.004848
9374,0.8679,-0.1139,-0.004849
9374,0.868,-0.1141,-0.004946
9375,0.868,-0.114,-0.004934
9375,0.868,-0.1141,-0.00498
9375,0.868,-0.1142,-0.005069
9376,0.868,-0.1143,-0.005268
9376,0.868,-0.1142,-0.005231
9376,0.868,-0.1143,-0.005254
9376,0.868,-0.1143,-0.00527
9377,0.868,-0.1143,-0.005269
9389,0.868,-0.1143,-0.005315
9395,0.868,-0.1142,-0.005313
9398,0.868,-0.1143,-0.005468
9401,0.8681,-0.1143,-0.005626
9404,0.8684,-0.1144,-0.005574
9408,0.8684,-0.1144,-0.005576
9423,0.8685,-0.1146,-0.005854
9439,0.8685,-0.1146,-0.005793
9456,0.8688,-0.1147,-0.005791
9473,0.8688,-0.1146,-0.005797
9492,0.8689,-0.1147,-0.005912
9507,0.869,-0.1148,-0.005944
9526,0.8692,-0.1148,-0.006052
9541,0.8692,-0.1148,-0.006058
9557,0.8693,-0.1148,-0.006042
9572,0.8693,-0.1148,-0.006052
9588,0.8694,-0.1149,-0.006101
9604,0.8694,-0.1149,-0.006105
9623,0.8695,-0.115,-0.006303
9639,0.8696,-0.1151,-0.006487
9657,0.87,-0.1152,-0.006783
9673,0.87,-0.1152,-0.006808
9689,0.87,-0.1156,-0.007065
9705,0.8701,-0.1159,-0.007137
9722,0.8702,-0.1163,-0.007251
9739,0.8703,-0.1163,-0.007284
9755,0.8704,-0.1166,-0.007382
9771,0.8705,-0.1168,-0.007443
9789,0.8705,-0.1168,-0.007427
9804,0.8705,-0.1169,-0.007452
9824,0.8707,-0.1172,-0.00741
9839,0.8709,-0.1176,-0.007356
9855,0.8711,-0.1177,-0.00721
