time,x,y,z
19355,0.008812,0.6169,0.4378
19389,0.007968,0.6228,0.443
19403,0.006481,0.631,0.4495
19417,0.006079,0.6335,0.4516
19433,0.003179,0.6464,0.4653
19449,0.002314,0.6595,0.4735
19472,0.003165,0.673,0.4831
19484,0.003165,0.673,0.4831
19500,0.002051,0.6856,0.491
19516,0.002994,0.6918,0.4924
19533,0.003257,0.702,0.4988
19550,0.001788,0.7131,0.5038
19568,0.001323,0.7195,0.5082
19589,-0.0007136,0.7225,0.5117
19600,0.0007929,0.7251,0.5146
19615,0.0002626,0.7312,0.5175
19630,-0.0001427,0.7368,0.5215
19647,0.00195,0.7392,0.5179
19666,0.001681,0.7427,0.5129
19681,-0.0007998,0.7486,0.5115
19698,-0.0007935,0.7496,0.5119
19717,-0.004425,0.7562,0.5113
19733,-0.008184,0.7614,0.5117
19750,-0.01294,0.7691,0.5129
19768,-0.01299,0.7692,0.5129
19782,-0.01744,0.7782,0.5146
19801,-0.01751,0.7839,0.5137
19816,-0.0151,0.7868,0.5114
19833,-0.01511,0.7868,0.5114
19849,-0.01294,0.7902,0.5079
19866,-0.01094,0.7957,0.505
19883,-0.0117,0.8009,0.5016
19899,-0.0117,0.8009,0.5016
19916,-0.01322,0.8049,0.4986
19933,-0.01542,0.8082,0.4938
19949,-0.01542,0.8082,0.4938
19972,-0.01417,0.814,0.4926
20021,-0.02624,0.831,0.4987
20039,-0.02613,0.8312,0.4994
20050,-0.02748,0.8394,0.4896
20080,-0.0261,0.8435,0.4701
20093,-0.02166,0.8499,0.4569
20104,-0.01768,0.8517,0.4484
20118,-0.01768,0.8517,0.4484
20133,-0.014,0.8562,0.4404
20149,-0.01061,0.8617,0.4346
20166,-0.00763,0.8664,0.4304
20184,-0.00763,0.8664,0.4304
20201,-0.006463,0.8693,0.4264
20217,-0.006105,0.8696,0.4214
20233,-0.00736,0.8672,0.4166
20251,-0.007359,0.8672,0.4166
20265,-0.01161,0.8661,0.4134
20282,-0.0127,0.8659,0.412
20300,-0.01567,0.8639,0.4105
20316,-0.01567,0.8639,0.4105
20334,-0.01734,0.8631,0.4081
20349,-0.01569,0.8619,0.4087
20366,-0.01613,0.8606,0.4093
20383,-0.01634,0.8604,0.4084
20402,-0.01557,0.8594,0.4114
20416,-0.01725,0.8579,0.4116
20432,-0.02073,0.8556,0.4113
20448,-0.02082,0.8555,0.4112
20467,-0.0231,0.8544,0.4118
20483,-0.02444,0.855,0.4126
20500,-0.02453,0.8558,0.4137
20516,-0.02454,0.8558,0.4137
20535,-0.02442,0.8567,0.4154
20553,-0.02362,0.858,0.4168
20569,-0.02308,0.8596,0.4177
20589,-0.02213,0.8611,0.4177
20612,-0.02236,0.8616,0.4174
20628,-0.02236,0.8616,0.4174
20639,-0.02286,0.8621,0.4171
20650,-0.02338,0.8625,0.417
20664,-0.02338,0.8625,0.417
20685,-0.02388,0.8628,0.417
20702,-0.02455,0.8631,0.4171
20716,-0.0249,0.8635,0.417
20732,-0.02489,0.8635,0.417
20748,-0.02611,0.8637,0.4168
20765,-0.02683,0.8636,0.4168
20782,-0.02683,0.8636,0.4168
20802,-0.02681,0.8637,0.4169
20818,-0.02668,0.8638,0.4169
20833,-0.0266,0.8639,0.417
20851,-0.0266,0.8639,0.417
20867,-0.02635,0.8637,0.4173
20883,-0.02654,0.8634,0.4173
20898,-0.02734,0.8627,0.4173
20918,-0.02876,0.862,0.4176
20934,-0.02876,0.862,0.4176
20950,-0.02906,0.8603,0.4179
20967,-0.0283,0.8596,0.4182
20986,-0.02858,0.8595,0.4184
21000,-0.02858,0.8595,0.4184
21017,-0.02887,0.8596,0.4185
21035,-0.02938,0.8597,0.4188
21052,-0.02987,0.8596,0.419
21065,-0.02987,0.8596,0.419
21082,-0.02973,0.8593,0.419
21099,-0.02932,0.8588,0.4188
21115,-0.02947,0.8581,0.419
21132,-0.02947,0.8581,0.419
21149,-0.02966,0.8571,0.4195
21168,-0.02946,0.8561,0.4195
21185,-0.02946,0.8561,0.4195
21202,-0.02929,0.8552,0.419
21217,-0.02881,0.8547,0.4186
21233,-0.029,0.8545,0.4183
21250,-0.02871,0.8544,0.4182
21266,-0.02871,0.8544,0.4182
21283,-0.02831,0.8544,0.4181
21299,-0.0283,0.8545,0.4181
21316,-0.02817,0.8545,0.4182
21335,-0.02817,0.8545,0.4182
21352,-0.02825,0.8545,0.4177
21369,-0.02828,0.8544,0.4178
21387,-0.02837,0.8544,0.4177
21404,-0.02838,0.8543,0.4177
21425,-0.02844,0.8537,0.4174
21437,-0.02869,0.8539,0.4174
21452,-0.03008,0.8544,0.4177
21468,-0.03018,0.8543,0.4177
21484,-0.02988,0.8544,0.4177
21499,-0.02937,0.8545,0.4178
21516,-0.02898,0.8543,0.4179
21533,-0.02901,0.8542,0.4179
21551,-0.0285,0.8538,0.418
21565,-0.02757,0.8532,0.4182
21584,-0.02756,0.853,0.4182
21603,-0.02781,0.8528,0.4177
21620,-0.0279,0.8525,0.4174
21632,-0.02845,0.8528,0.4176
