time,x,y,z
6577,0.9941,0.2254,-0.2781
6601,0.985,0.2201,-0.2833
6620,0.9845,0.2198,-0.2836
6636,0.9845,0.2205,-0.2843
6649,0.9842,0.2208,-0.2842
6666,0.9838,0.2216,-0.2843
6686,0.9831,0.2218,-0.2845
6699,0.9828,0.2217,-0.2847
6717,0.9824,0.222,-0.2847
6733,0.9828,0.2216,-0.2843
6752,0.9825,0.2215,-0.2844
6767,0.9823,0.2214,-0.2846
6803,0.9817,0.2221,-0.2881
6817,0.9822,0.2222,-0.2879
6832,0.9829,0.2221,-0.2871
6851,0.9832,0.2219,-0.2865
6865,0.9849,0.2231,-0.2845
6883,0.9849,0.2231,-0.2845
6899,0.9861,0.2233,-0.2845
6917,0.9864,0.2225,-0.2854
6934,0.9869,0.221,-0.2845
6950,0.9869,0.221,-0.2845
6967,0.9868,0.2213,-0.2838
6982,0.9877,0.2224,-0.2835
6999,0.9885,0.2234,-0.2828
7018,0.9885,0.2234,-0.2828
7035,0.989,0.2228,-0.2833
7051,0.9889,0.2224,-0.2832
7068,0.9884,0.2217,-0.282
7084,0.9885,0.2217,-0.2819
7101,0.9879,0.2215,-0.2814
7120,0.988,0.2215,-0.2813
7199,0.9894,0.2235,-0.2805
7219,0.9879,0.2211,-0.2854
7234,0.9878,0.2209,-0.2859
7251,0.9879,0.2198,-0.2848
7267,0.9878,0.2196,-0.2851
7400,1.068,0.2315,-0.2196
7452,0.9927,0.2218,-0.2832
7465,0.989,0.2215,-0.2826
7485,0.989,0.2215,-0.2825
7500,0.9887,0.2219,-0.2821
7522,0.9878,0.2218,-0.2818
7536,0.9865,0.2216,-0.282
7552,0.9865,0.2216,-0.282
7578,0.9877,0.2216,-0.2887
7601,0.9888,0.2193,-0.291
7619,0.989,0.2198,-0.2897
7633,0.989,0.2198,-0.2897
7648,0.9882,0.2203,-0.2887
7666,0.9857,0.2202,-0.2857
7683,0.9857,0.2202,-0.2857
7699,0.9841,0.2202,-0.2833
7716,0.9842,0.2204,-0.2827
7735,0.9841,0.2199,-0.2827
7752,0.9841,0.2199,-0.2827
7779,0.9849,0.2213,-0.2816
7801,0.9848,0.2207,-0.2815
7820,0.9849,0.2205,-0.2816
7838,0.9849,0.2205,-0.2816
7849,0.9852,0.2208,-0.2817
7866,0.9846,0.2202,-0.2817
7888,0.9851,0.2206,-0.2818
7901,0.9851,0.2206,-0.2818
7923,0.9869,0.2214,-0.2824
7935,0.988,0.2229,-0.2818
7951,0.988,0.2229,-0.2818
7977,0.9884,0.2239,-0.2814
8000,0.9886,0.2239,-0.2818
8016,0.9887,0.224,-0.2817
8035,0.9884,0.2236,-0.2819
8055,0.9883,0.2233,-0.2818
8068,0.9879,0.2229,-0.2815
8087,0.9871,0.2223,-0.2809
8101,0.9871,0.2224,-0.2808
8118,0.9854,0.2215,-0.2808
8135,0.9852,0.2216,-0.2818
8151,0.9851,0.2217,-0.2818
8184,0.9862,0.2242,-0.282
8201,0.9872,0.2237,-0.2813
8221,0.9875,0.2235,-0.2814
8235,0.9875,0.2236,-0.2813
8252,0.9873,0.223,-0.2813
8273,0.9876,0.2232,-0.2811
8283,0.9876,0.2232,-0.281
8299,0.9877,0.2237,-0.2802
8316,0.988,0.2226,-0.281
8337,0.9883,0.2205,-0.2834
8351,0.9884,0.2204,-0.2835
8366,0.9882,0.2215,-0.2831
8391,0.9879,0.2216,-0.2829
8401,0.9879,0.2221,-0.2828
8418,0.9879,0.2221,-0.2828
8436,0.9881,0.223,-0.2829
8453,0.9878,0.2228,-0.2825
8468,0.987,0.2227,-0.2824
8489,0.987,0.2228,-0.2824
8502,0.9868,0.2232,-0.2836
8518,0.9868,0.2216,-0.2858
8535,0.9871,0.2194,-0.2895
8551,0.9871,0.2193,-0.2895
8581,0.9894,0.2199,-0.2878
8601,0.99,0.2203,-0.286
8618,0.9901,0.2203,-0.2861
8636,0.9886,0.2206,-0.2854
8653,0.9854,0.2201,-0.2838
8669,0.9859,0.2205,-0.2836
8687,0.9869,0.2213,-0.2827
8702,0.9869,0.2213,-0.2827
8719,0.9865,0.2218,-0.2823
8736,0.9873,0.2225,-0.2815
8754,0.9873,0.2225,-0.2814
8782,0.9878,0.2235,-0.2831
8802,0.9882,0.2224,-0.2882
8817,0.9882,0.2224,-0.2884
8833,0.9888,0.2219,-0.2885
8851,0.9888,0.2222,-0.2877
8868,0.9889,0.2215,-0.2865
8885,0.9866,0.2226,-0.2844
8903,0.9865,0.2226,-0.2844
8916,0.9855,0.2234,-0.2837
8933,0.9853,0.2235,-0.2832
8951,0.9853,0.2235,-0.2832
8967,0.9855,0.2233,-0.2835
8982,0.9859,0.2229,-0.2838
9002,0.9867,0.2234,-0.2836
9018,0.9867,0.2234,-0.2836
9035,0.987,0.2235,-0.2828
9053,0.9867,0.2224,-0.2825
9068,0.9872,0.2223,-0.2826
9086,0.9873,0.2226,-0.2834
9101,0.9873,0.2226,-0.2833
9118,0.9879,0.2234,-0.2837
9134,0.9879,0.2234,-0.2837
9229,1.07,0.2328,-0.2168
9234,0.9922,0.2212,-0.28
9249,0.9877,0.2217,-0.2827
9267,0.9865,0.2227,-0.2831
9285,0.9864,0.2227,-0.2832
9303,0.9858,0.223,-0.2835
9317,0.9855,0.2215,-0.2842
9333,0.9862,0.2205,-0.2846
9351,0.986,0.2204,-0.2848
9379,0.9866,0.2205,-0.2842
9399,0.9864,0.2206,-0.284
