time,x,y,z
42661,0.7841,-0.01906,0.1387
42694,0.7829,-0.01757,0.1384
42715,0.787,-0.01786,0.1399
42732,0.7797,-0.0156,0.1369
42740,0.7832,-0.01508,0.137
42755,0.7813,-0.01437,0.1362
42770,0.7916,-0.01566,0.1385
42786,0.8048,-0.01697,0.1416
42802,0.8205,-0.01931,0.1472
42819,0.8205,-0.01931,0.1472
42839,0.8396,-0.02453,0.148
42854,0.8529,-0.02963,0.1503
42869,0.8621,-0.03441,0.1475
42887,0.8668,-0.03545,0.1477
42902,0.8744,-0.04012,0.1457
42923,0.8825,-0.04339,0.1406
42939,0.8907,-0.04711,0.1355
42954,0.8962,-0.04878,0.1346
42969,0.9015,-0.05135,0.1281
42989,0.9087,-0.05575,0.1212
43003,0.9141,-0.05979,0.1147
43020,0.9192,-0.06147,0.1098
43040,0.9247,-0.06353,0.1072
43056,0.9285,-0.06649,0.1025
43070,0.9311,-0.06894,0.09715
43087,0.9373,-0.07235,0.09026
43103,0.9425,-0.07462,0.0869
43124,0.9485,-0.07942,0.08096
43137,0.949,-0.08114,0.07953
43153,0.9534,-0.08511,0.07406
43170,0.9582,-0.08763,0.07053
43189,0.9591,-0.09094,0.06726
43205,0.9606,-0.0921,0.06535
43220,0.9629,-0.09455,0.06231
43237,0.9668,-0.09692,0.05912
43253,0.9683,-0.09952,0.05727
43270,0.9691,-0.1036,0.05348
43287,0.9692,-0.1053,0.05052
43304,0.9725,-0.1077,0.04738
43333,0.9671,-0.1129,0.04252
43347,0.9697,-0.1157,0.03915
43358,0.9682,-0.1187,0.03761
43375,0.9665,-0.1227,0.03445
43388,0.9684,-0.1256,0.03132
43402,0.9667,-0.1285,0.0295
43419,0.9636,-0.1315,0.02802
43435,0.9645,-0.1367,0.02637
43453,0.9655,-0.1396,0.02376
43469,0.9643,-0.1445,0.02108
43487,0.9652,-0.1467,0.01182
43509,0.9628,-0.1492,0.01287
43523,0.9614,-0.1515,0.01218
43539,0.9618,-0.1543,0.009709
43552,0.9594,-0.1556,0.006267
43568,0.9584,-0.1575,0.002776
43588,0.9584,-0.16,0.0002513
43603,0.9548,-0.1639,-0.004971
43618,0.9539,-0.164,-0.007343
43636,0.9537,-0.1664,-0.009986
43761,1.002,-0.1411,-0.0534
43984,1.022,-0.1411,-0.08127
44042,1.061,-0.1175,-0.1105
44101,1.074,-0.1021,-0.127
44164,1.118,-0.04318,-0.146
44218,1.133,-0.103,0.04499
44277,1.185,-0.02483,-0.0003462
44336,1.135,-0.1112,0.05145
44393,1.129,-0.1408,0.06496
44501,0.9406,-0.1505,0.005881
44529,0.9412,-0.1543,-0.006667
44537,0.9435,-0.1585,-0.02749
44553,0.9449,-0.1564,-0.03373
44571,0.9458,-0.1554,-0.03389
44588,0.9461,-0.1556,-0.03548
44841,0.9798,-0.1419,-0.05228
45067,1.304,0.3143,0.01602
45086,1.309,0.3153,0.02042
45099,1.314,0.3171,0.02746
45127,1.314,0.317,0.02723
45135,1.314,0.3172,0.02796
47335,1.306,0.3828,-0.0423
47559,1.288,0.373,-0.05528
47725,0.9534,-0.1549,-0.003521
47735,0.957,-0.1596,-0.008217
47754,0.9653,-0.18,-0.03142
47772,0.9671,-0.1884,-0.0395
47786,0.9633,-0.1869,-0.03781
47804,0.9637,-0.1886,-0.03958
47820,0.9628,-0.1851,-0.03569
47835,0.9633,-0.1864,-0.03412
47853,0.9623,-0.1878,-0.03375
47870,0.9602,-0.1887,-0.03279
47888,0.9603,-0.1899,-0.03357
47903,0.9608,-0.1892,-0.03171
47920,0.9592,-0.1884,-0.0317
47936,0.9591,-0.1893,-0.03221
47953,0.9593,-0.1885,-0.03073
47968,0.9596,-0.1882,-0.02932
47989,0.9592,-0.1884,-0.02832
48003,0.9592,-0.189,-0.0285
48020,0.9598,-0.1883,-0.02784
48037,0.9592,-0.1872,-0.02704
48057,0.9594,-0.1869,-0.02653
48069,0.9595,-0.1869,-0.02591
48089,0.9595,-0.1872,-0.02593
48102,0.9598,-0.1871,-0.02568
48120,0.9593,-0.1867,-0.02587
48136,0.9593,-0.1868,-0.02588
48152,0.9591,-0.1867,-0.02594
48168,0.9589,-0.1866,-0.02592
48185,0.9589,-0.1865,-0.02572
48202,0.9589,-0.1867,-0.02572
48220,0.9597,-0.1867,-0.02491
48241,0.9639,-0.1846,-0.02696
48457,1.067,-0.2002,-0.1092
48681,1.066,-0.1954,-0.1039
48959,1.064,-0.1995,-0.1081
49186,1.065,-0.206,-0.126
49417,1.063,-0.2109,-0.1365
49637,1.059,-0.2151,-0.1209
49776,0.893,-0.2087,0.01106
49786,0.8922,-0.208,0.01266
49805,0.8923,-0.209,0.01201
49823,0.8929,-0.2093,0.01156
49838,0.8932,-0.2097,0.0106
49858,0.8867,-0.2185,0.01403
49872,0.8862,-0.2188,0.0143
49888,0.8848,-0.219,0.01579
49906,0.8855,-0.22,0.01527
49923,0.885,-0.2211,0.01465
49939,0.8846,-0.2214,0.01484
49956,0.8852,-0.2216,0.01461
49975,0.8847,-0.222,0.01418
49991,0.8852,-0.2212,0.01393
50006,0.8853,-0.2212,0.01363
50020,0.8851,-0.2214,0.0137
50037,0.8845,-0.223,0.01236
50055,0.8854,-0.2233,0.0117
50069,0.8851,-0.2236,0.01169
50091,0.8861,-0.2234,0.0107
50102,0.8865,-0.2239,0.009819
50122,0.8865,-0.2245,0.008752
50137,0.8864,-0.2248,0.008598
50152,0.8866,-0.2249,0.007959
50171,0.8866,-0.2246,0.007605
50189,0.8866,-0.2251,0.007187
50204,0.8865,-0.2253,0.007027
50219,0.8867,-0.2271,0.005242
50237,0.8871,-0.2286,0.004315
50254,0.8875,-0.2302,0.004278
50272,0.8874,-0.2307,0.00396
